Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of stress fiber assembly (GO:0051497),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,TMEFF2;MYOC;TACSTD2;ARHGAP28;ARHGAP6;MET
GO_Biological_Process_2021,neuromuscular junction development (GO:0007528),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,CHRNA1;UNC13B;MUSK;DOK7;ANK3;PDZRN3
GO_Biological_Process_2021,positive regulation of carbohydrate metabolic process (GO:0045913),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,APP;MLXIPL;IFNG;GAPDHS;IGF1;SLC4A4
GO_Biological_Process_2021,positive regulation of neuron apoptotic process (GO:0043525),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,TFAP2A;EPHA7;CCL3;PCSK9;NUPR1;TNF
GO_Biological_Process_2021,purine ribonucleotide catabolic process (GO:0009154),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,NUDT11;NUDT10;NT5E;NT5C1A;XDH;PRTFDC1
GO_Biological_Process_2021,regulation of cardiac muscle hypertrophy (GO:0010611),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,CAMK2D;BMP10;NR4A3;IGF1;LMCD1;AGT
GO_Biological_Process_2021,sulfur amino acid metabolic process (GO:0000096),6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,BHMT;CPS1;BHMT2;GADL1;MAT1A;CDO1
GO_Biological_Process_2021,"wound healing, spreading of cells (GO:0044319)",6/24,0.3440599063129763,0.7510874253201599,0,0,1.3338340844600234,1.423120258501032,ACVRL1;MMP12;TMEFF2;CD151;COL5A1;WNT7A
GO_Biological_Process_2021,connective tissue development (GO:0061448),9/38,0.3445918002245956,0.7510874253201599,0,0,1.2419236385315235,1.3231389246715952,COL2A1;RORC;GDF2;CHI3L1;IL17F;SULF1;HES5;SOX5;SULF2
GO_Biological_Process_2021,regulation of apoptotic signaling pathway (GO:2001233),9/38,0.3445918002245956,0.7510874253201599,0,0,1.2419236385315235,1.3231389246715952,CX3CR1;ASAH2;BDNF;IFNB1;DAB2IP;TNF;CX3CL1;BCL2L14;NKX3-1
GO_Biological_Process_2021,amylin receptor signaling pathway (GO:0097647),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,RAMP2;IAPP
GO_Biological_Process_2021,"anterior/posterior axis specification, embryo (GO:0008595)",2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TBXT;TBX3
GO_Biological_Process_2021,aspartate metabolic process (GO:0006531),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ASPA;ASS1
GO_Biological_Process_2021,axo-dendritic transport (GO:0008088),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,APP;APBA1
GO_Biological_Process_2021,B cell chemotaxis (GO:0035754),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CH25H;CXCL13
GO_Biological_Process_2021,cellular carbohydrate catabolic process (GO:0044275),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,MIOX;GBA3
GO_Biological_Process_2021,cellular hyperosmotic response (GO:0071474),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,EPO;AQP1
GO_Biological_Process_2021,cellular response to cold (GO:0070417),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NFKBIA;SAXO1
GO_Biological_Process_2021,cellular response to granulocyte macrophage colony-stimulating factor stimulus (GO:0097011),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CSF2;PDE1B
GO_Biological_Process_2021,cellular response to iron ion (GO:0071281),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TFAP2A;TF
GO_Biological_Process_2021,cellular triglyceride homeostasis (GO:0035356),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,DGAT2;NR1H4
GO_Biological_Process_2021,chitin catabolic process (GO:0006032),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CHI3L2;CHI3L1
GO_Biological_Process_2021,chitin metabolic process (GO:0006030),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CHI3L2;CHI3L1
GO_Biological_Process_2021,choline catabolic process (GO:0042426),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BHMT;CHDH
GO_Biological_Process_2021,contact inhibition (GO:0060242),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,YAP1;FAP
GO_Biological_Process_2021,dendrite extension (GO:0097484),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TMEM108;SH3GL2
GO_Biological_Process_2021,diadenosine polyphosphate catabolic process (GO:0015961),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NUDT11;NUDT10
GO_Biological_Process_2021,embryonic camera-type eye development (GO:0031076),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TBX2;LRP6
GO_Biological_Process_2021,epithelial tube formation (GO:0072175),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,FGFR2;PAX2
GO_Biological_Process_2021,establishment of lymphocyte polarity (GO:0001767),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CCR7;CCL19
GO_Biological_Process_2021,establishment of planar polarity (GO:0001736),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BRSK2;NPHP1
GO_Biological_Process_2021,foam cell differentiation (GO:0090077),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SOAT2;PPARG
GO_Biological_Process_2021,glomerular epithelial cell differentiation (GO:0072311),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CD24;KLF15
GO_Biological_Process_2021,glomerulus vasculature development (GO:0072012),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ANGPT2;OSR1
GO_Biological_Process_2021,glycosylceramide metabolic process (GO:0006677),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ST6GALNAC3;GBA3
GO_Biological_Process_2021,growth hormone secretion (GO:0030252),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,GHSR;GHRH
GO_Biological_Process_2021,hepatocyte differentiation (GO:0070365),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PROX1;PCK1
GO_Biological_Process_2021,hydrogen peroxide biosynthetic process (GO:0050665),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,MAOB;DUOX2
GO_Biological_Process_2021,inclusion body assembly (GO:0070841),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PRKN;UBD
GO_Biological_Process_2021,indolalkylamine metabolic process (GO:0006586),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TPH2;DDC
GO_Biological_Process_2021,L-arginine transmembrane transport (GO:1903400),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SLC47A1;SLC7A2
GO_Biological_Process_2021,leukocyte chemotaxis involved in inflammatory response (GO:0002232),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ALOX5;FFAR2
GO_Biological_Process_2021,macromolecule biosynthetic process (GO:0009059),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,COL5A1;SLC11A1
GO_Biological_Process_2021,macrophage derived foam cell differentiation (GO:0010742),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SOAT2;PPARG
GO_Biological_Process_2021,magnesium ion homeostasis (GO:0010960),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,KCNA1;ANK3
GO_Biological_Process_2021,meiotic DNA double-strand break formation (GO:0042138),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,MEI4;ANKRD31
GO_Biological_Process_2021,molybdopterin cofactor biosynthetic process (GO:0032324),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,MOCOS;MOCS1
GO_Biological_Process_2021,multinuclear osteoclast differentiation (GO:0072674),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,DCSTAMP;OCSTAMP
GO_Biological_Process_2021,negative regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis (GO:1903588),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NGFR;IL12B
GO_Biological_Process_2021,negative regulation of cardiac muscle cell differentiation (GO:2000726),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BMP2;DKK1
GO_Biological_Process_2021,"negative regulation of CD8-positive, alpha-beta T cell activation (GO:2001186)",2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SOCS1;LILRB1
GO_Biological_Process_2021,negative regulation of cellular extravasation (GO:0002692),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CCL25;CXCL12
GO_Biological_Process_2021,negative regulation of cytosolic calcium ion concentration (GO:0051481),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ATP1A2;DRD2
GO_Biological_Process_2021,negative regulation of hematopoietic progenitor cell differentiation (GO:1901533),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TCF15;MIXL1
GO_Biological_Process_2021,negative regulation of lamellipodium organization (GO:1902744),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PLXNB3;SLIT2
GO_Biological_Process_2021,negative regulation of meiotic cell cycle (GO:0051447),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NPPC;DMRT1
GO_Biological_Process_2021,negative regulation of myeloid cell apoptotic process (GO:0033033),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,EPO;NOD2
GO_Biological_Process_2021,negative regulation of T cell differentiation in thymus (GO:0033085),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BMP4;FOXJ1
GO_Biological_Process_2021,negative regulation of trophoblast cell migration (GO:1901164),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,GJA1;ACVR1C
GO_Biological_Process_2021,nephron tubule development (GO:0072080),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,OSR1;HNF1B
GO_Biological_Process_2021,neurotransmitter loading into synaptic vesicle (GO:0098700),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SLC32A1;SLC17A8
GO_Biological_Process_2021,neurotransmitter-gated ion channel clustering (GO:0072578),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NLGN1;APOE
GO_Biological_Process_2021,neutrophil extravasation (GO:0072672),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,JAML;CD177
GO_Biological_Process_2021,peroxisome proliferator activated receptor signaling pathway (GO:0035357),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PPARG;ALOXE3
GO_Biological_Process_2021,piRNA biosynthetic process (GO:1990511),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PIWIL2;DDX4
GO_Biological_Process_2021,plasma membrane raft assembly (GO:0044854),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CAV2;CAV1
GO_Biological_Process_2021,positive regulation of cell-cell adhesion mediated by integrin (GO:0033634),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CXCL13;CD3E
GO_Biological_Process_2021,positive regulation of cholesterol metabolic process (GO:0090205),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,FGF1;CES1
GO_Biological_Process_2021,positive regulation of endothelial cell development (GO:1901552),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CDH5;CLDN5
GO_Biological_Process_2021,positive regulation of establishment of endothelial barrier (GO:1903142),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CDH5;CLDN5
GO_Biological_Process_2021,positive regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902043),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SFRP1;TIMP3
GO_Biological_Process_2021,positive regulation of heart rate by epinephrine-norepinephrine (GO:0001996),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ADRA1D;ADRA1B
GO_Biological_Process_2021,positive regulation of ion transmembrane transport (GO:0034767),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TRPC6;WNK3
GO_Biological_Process_2021,positive regulation of kidney development (GO:0090184),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BMP4;FOXD1
GO_Biological_Process_2021,positive regulation of lipoprotein particle clearance (GO:0010986),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,LIPG;GPIHBP1
GO_Biological_Process_2021,positive regulation of osteoblast proliferation (GO:0033690),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BMP2;LTF
GO_Biological_Process_2021,positive regulation of sterol transport (GO:0032373),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,LIPG;ABCA13
GO_Biological_Process_2021,positive regulation of tau-protein kinase activity (GO:1902949),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,EGR1;DKK1
GO_Biological_Process_2021,postsynaptic density assembly (GO:0097107),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NLGN2;NRXN1
GO_Biological_Process_2021,presynaptic active zone organization (GO:1990709),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PCLO;ERC2
GO_Biological_Process_2021,proline transport (GO:0015824),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SLC6A7;SLC6A17
GO_Biological_Process_2021,protection from natural killer cell mediated cytotoxicity (GO:0042270),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SERPINB4;HLA-G
GO_Biological_Process_2021,protein deubiquitination involved in ubiquitin-dependent protein catabolic process (GO:0071947),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,OTUD7A;OTUD7B
GO_Biological_Process_2021,radial glial cell differentiation (GO:0060019),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,HES1;FGF10
GO_Biological_Process_2021,regulation of 3'-UTR-mediated mRNA stabilization (GO:1905868),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ELAVL4;RBM24
GO_Biological_Process_2021,regulation of collagen fibril organization (GO:1904026),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,EMILIN1;AEBP1
GO_Biological_Process_2021,regulation of glutamate receptor signaling pathway (GO:1900449),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,FRRS1L;CX3CL1
GO_Biological_Process_2021,regulation of immature T cell proliferation in thymus (GO:0033084),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BMP4;SHH
GO_Biological_Process_2021,regulation of interleukin-1-mediated signaling pathway (GO:2000659),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ZBP1;IL6
GO_Biological_Process_2021,regulation of keratinocyte apoptotic process (GO:1902172),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,GSN;SERPINB13
GO_Biological_Process_2021,regulation of macromolecule biosynthetic process (GO:0010556),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IFNB1;S100A9
GO_Biological_Process_2021,regulation of macrophage proliferation (GO:0120040),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IL33;PTK2
GO_Biological_Process_2021,regulation of neutrophil extravasation (GO:2000389),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ADAM8;OLFM4
GO_Biological_Process_2021,regulation of nitric oxide mediated signal transduction (GO:0010749),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NOS1AP;EGFR
GO_Biological_Process_2021,regulation of NK T cell activation (GO:0051133),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IL23R;IL12B
GO_Biological_Process_2021,regulation of peptidyl-cysteine S-nitrosylation (GO:2000169),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,NOS1AP;SNTA1
GO_Biological_Process_2021,regulation of pro-B cell differentiation (GO:2000973),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,HES1;HES5
GO_Biological_Process_2021,regulation of resting membrane potential (GO:0060075),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,KCNK1;KCNJ2
GO_Biological_Process_2021,"regulation of retrograde transport, endosome to Golgi (GO:1905279)",2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,PRKN;ATP9A
GO_Biological_Process_2021,regulation of sarcomere organization (GO:0060297),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,BMP10;PROX1
GO_Biological_Process_2021,regulation of serine-type endopeptidase activity (GO:1900003),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ANXA8L1;SEMG1
GO_Biological_Process_2021,regulation of T-helper 17 cell lineage commitment (GO:2000328),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IL23R;IL12B
GO_Biological_Process_2021,regulation of tooth mineralization (GO:0070170),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TFAP2A;WNT6
GO_Biological_Process_2021,regulation of type 2 immune response (GO:0002828),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IFNL1;NOD2
GO_Biological_Process_2021,regulation of ventricular cardiac muscle cell membrane depolarization (GO:0060373),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,GJA5;SMAD7
GO_Biological_Process_2021,regulation of vitamin D biosynthetic process (GO:0060556),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IFNG;TNF
GO_Biological_Process_2021,renal filtration cell differentiation (GO:0061318),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CD24;KLF15
GO_Biological_Process_2021,response to granulocyte macrophage colony-stimulating factor (GO:0097012),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,CSF2;PDE1B
GO_Biological_Process_2021,response to peptidoglycan (GO:0032494),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,IL6;DEFB124
GO_Biological_Process_2021,retinal ganglion cell axon guidance (GO:0031290),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ROBO2;SLIT2
GO_Biological_Process_2021,skeletal muscle thin filament assembly (GO:0030240),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,ACTC1;PROX1
GO_Biological_Process_2021,taurine metabolic process (GO:0019530),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,GHR;CDO1
GO_Biological_Process_2021,telencephalon cell migration (GO:0022029),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,FOXB1;FGF13
GO_Biological_Process_2021,tripartite regional subdivision (GO:0007351),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,TBXT;TBX3
GO_Biological_Process_2021,ventricular compact myocardium morphogenesis (GO:0003223),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,DSP;BMPR1A
GO_Biological_Process_2021,xenobiotic transport across blood-brain barrier (GO:1990962),2/6,0.3446393619256097,0.7510874253201599,0,0,2.0005002501250626,2.1310463676930933,SLC22A1;ABCG2
GO_Biological_Process_2021,cellular response to insulin stimulus (GO:0032869),28/129,0.3468175209047099,0.7555078867915559,0,0,1.10967864158017,1.1751014256284569,TRARG1;GRB7;FOXC2;IRS1;PIK3R3;PCSK9;SLC2A4;IGF1R;GRB14;PDK4;ENPP1;ATP6V0A4;PCK1;RAB8B;PKLR;CAV2;RARRES2;ADIPOQ;IGF2;GCK;RAB31;TBC1D4;PPARG;ATP6V0D2;CPEB2;LPIN3;BCAR1;ATP6V1B1
GO_Biological_Process_2021,acute-phase response (GO:0006953),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,CRP;IL6;AHSG;SAA1
GO_Biological_Process_2021,cellular sodium ion homeostasis (GO:0006883),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,ATP4B;ATP4A;ATP1A2;ATP1B2
GO_Biological_Process_2021,central nervous system neuron development (GO:0021954),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,NTRK2;MAP2;NPY;LHX6
GO_Biological_Process_2021,dermatan sulfate proteoglycan biosynthetic process (GO:0050651),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,VCAN;NCAN;BGN;DCN
GO_Biological_Process_2021,ganglioside biosynthetic process (GO:0001574),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,ST8SIA2;B4GALNT1;ST6GALNAC3;ST6GALNAC5
GO_Biological_Process_2021,interleukin-27-mediated signaling pathway (GO:0070106),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,MX1;EBI3;IL27;OASL
GO_Biological_Process_2021,macrophage differentiation (GO:0030225),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,BMP4;CSF2;CSF1;IFNG
GO_Biological_Process_2021,mammary gland epithelium development (GO:0061180),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,ERBB4;IRF6;WNT3;EPHA2
GO_Biological_Process_2021,nucleosome positioning (GO:0016584),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,H1-8;H1-1;H1-0;H1-3
GO_Biological_Process_2021,positive regulation of cell killing (GO:0031343),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,IFNG;WNT5A;NOXA1;NOX1
GO_Biological_Process_2021,positive regulation of glycogen metabolic process (GO:0070875),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,IRS1;IGF2;IGF1;GCK
GO_Biological_Process_2021,positive regulation of lyase activity (GO:0051349),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,NOS3;GUCA1A;CACNA1C;DRD5
GO_Biological_Process_2021,positive regulation of pattern recognition receptor signaling pathway (GO:0062208),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,TRIM15;USP17L2;TLR5;OASL
GO_Biological_Process_2021,protein hydroxylation (GO:0018126),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,EGLN3;P3H2;PLOD2;P3H3
GO_Biological_Process_2021,regulation of extracellular matrix disassembly (GO:0010715),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,DPP4;IL6;LRP1;FAP
GO_Biological_Process_2021,regulation of extracellular matrix organization (GO:1903053),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,LRP1;FAP;AEBP1;AGT
GO_Biological_Process_2021,regulation of integrin activation (GO:0033623),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,SELP;FERMT1;CXCL13;FERMT2
GO_Biological_Process_2021,regulation of neuron projection arborization (GO:0150011),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,NTNG1;GRIP1;FZD4;WNT5A
GO_Biological_Process_2021,regulation of T cell chemotaxis (GO:0010819),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,CXCL10;WNT5A;CXCL13;S100A7
GO_Biological_Process_2021,response to acidic pH (GO:0010447),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,AQP10;PKD2L1;GPR4;PKD1L3
GO_Biological_Process_2021,steroid hormone mediated signaling pathway (GO:0043401),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,BMP4;AR;PGR;NR3C2
GO_Biological_Process_2021,T cell proliferation (GO:0042098),4/15,0.351818215112341,0.7591866747161043,0,0,1.455000455000455,1.5199526517946709,CADM1;SLC11A1;LILRB1;TNFRSF4
GO_Biological_Process_2021,cellular glucose homeostasis (GO:0001678),10/43,0.3532213573803008,0.7615627641166555,0,0,1.2126528442317916,1.2619597258444677,UNC13B;HK3;NGFR;LIN28A;HKDC1;PCK1;PPARGC1A;GCK;PAX2;IGF1R
GO_Biological_Process_2021,heart looping (GO:0001947),10/43,0.3532213573803008,0.7615627641166555,0,0,1.2126528442317916,1.2619597258444677,SHH;SOX18;TBX20;APLNR;MICAL2;FOXN4;DLL1;FOLR1;TBX3;TBX2
GO_Biological_Process_2021,regulation of interferon-gamma production (GO:0032649),19/86,0.3540409878946844,0.7630037187832878,0,0,1.1349694631589602,1.1784871291527457,IL1R1;IL23R;SLC11A1;EBI3;HMHB1;NR1H4;IL27;LILRB1;PDCD1LG2;INHBA;LGALS9B;CD2;IFNL1;IL12B;CCR7;TLR7;SLAMF6;CD14;ZFPM1
GO_Biological_Process_2021,actin filament polymerization (GO:0030041),7/29,0.357085774372167,0.7675974254726505,0,0,1.2732053821460283,1.3111204984360516,VIL1;GSN;FAM107A;COBL;SPIRE1;ARHGAP6;WASF3
GO_Biological_Process_2021,dicarboxylic acid transport (GO:0006835),7/29,0.357085774372167,0.7675974254726505,0,0,1.2732053821460283,1.3111204984360516,GJA1;SLC1A1;SLC26A7;FOLR3;SLC1A6;SLC13A5;FOLR1
GO_Biological_Process_2021,glycolytic process (GO:0006096),7/29,0.357085774372167,0.7675974254726505,0,0,1.2732053821460283,1.3111204984360516,HK3;PKLR;HKDC1;PGAM2;GAPDHS;ENO4;GCK
