ccl_name,cpd_name,lpmd,area_under_curve,context
KO52,decitabine:carboplatin (1:1 mol/mol),0.1486817069855939,12.689,sine
OCIM1,azacitidine,0.18836061314627175,15.357,sine
OCIM1,decitabine,0.18836061314627175,8.4816,sine
OCIM1,RG-108,0.18836061314627175,13.326,sine
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.18836061314627175,6.6512,sine
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.18836061314627175,8.2996,sine
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.18836061314627175,8.5318,sine
SIGM5,azacitidine,0.18188237952658043,14.913,sine
SIGM5,decitabine,0.18188237952658043,11.247,sine
SIGM5,RG-108,0.18188237952658043,15.316,sine
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.18188237952658043,10.855,sine
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.18188237952658043,3.504,sine
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.18188237952658043,11.596,sine
HEL9217,azacitidine,0.10042827881571598,14.551,sine
HEL9217,decitabine,0.10042827881571598,8.9849,sine
HEL9217,RG-108,0.10042827881571598,12.214,sine
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.10042827881571598,8.0628,sine
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.10042827881571598,9.8485,sine
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.10042827881571598,9.1101,sine
BDCM,decitabine:carboplatin (1:1 mol/mol),0.1585523880044428,14.595,sine
F36P,azacitidine,0.21484641638225255,14.643,sine
F36P,decitabine,0.21484641638225255,10.333,sine
F36P,RG-108,0.21484641638225255,13.158,sine
F36P,decitabine:navitoclax (2:1 mol/mol),0.21484641638225255,8.6734,sine
F36P,selumetinib:decitabine (4:1 mol/mol),0.21484641638225255,7.8079,sine
F36P,decitabine:carboplatin (1:1 mol/mol),0.21484641638225255,11.961,sine
M07E,azacitidine,0.13339371199378963,14.525,sine
M07E,decitabine,0.13339371199378963,8.1452,sine
M07E,RG-108,0.13339371199378963,11.014,sine
M07E,decitabine:navitoclax (2:1 mol/mol),0.13339371199378963,6.6369,sine
M07E,selumetinib:decitabine (4:1 mol/mol),0.13339371199378963,8.1573,sine
M07E,decitabine:carboplatin (1:1 mol/mol),0.13339371199378963,9.5702,sine
AML193,azacitidine,0.08822746628814762,14.293,sine
AML193,decitabine,0.08822746628814762,14.021,sine
AML193,RG-108,0.08822746628814762,15.771,sine
AML193,decitabine:navitoclax (2:1 mol/mol),0.08822746628814762,9.6624,sine
AML193,selumetinib:decitabine (4:1 mol/mol),0.08822746628814762,7.9157,sine
AML193,decitabine:carboplatin (1:1 mol/mol),0.08822746628814762,13.27,sine
P31FUJ,azacitidine,0.15468214976924222,14.112,line
P31FUJ,decitabine,0.15468214976924222,9.3377,line
P31FUJ,RG-108,0.15468214976924222,12.322,line
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.15468214976924222,6.9774,line
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.15468214976924222,7.1034,line
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.15468214976924222,10.775,line
HEL,azacitidine,0.155229531471841,14.163,line
HEL,decitabine,0.155229531471841,6.8316,line
HEL,RG-108,0.155229531471841,11.864,line
HEL,decitabine:navitoclax (2:1 mol/mol),0.155229531471841,7.298,line
HEL,decitabine:carboplatin (1:1 mol/mol),0.155229531471841,9.5177,line
MONOMAC6,decitabine,0.12175226586102719,13.573,line
MONOMAC6,RG-108,0.12175226586102719,14.628,line
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.12175226586102719,11.339,line
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.12175226586102719,12.174,line
ME1,decitabine,0.17461847389558233,13.539,line
ME1,RG-108,0.17461847389558233,14.48,line
ME1,decitabine:navitoclax (2:1 mol/mol),0.17461847389558233,7.2203,line
ME1,selumetinib:decitabine (4:1 mol/mol),0.17461847389558233,8.6657,line
ME1,decitabine:carboplatin (1:1 mol/mol),0.17461847389558233,14.09,line
NOMO1,azacitidine,0.15453137103020914,14.069,line
NOMO1,decitabine,0.15453137103020914,7.8482,line
NOMO1,RG-108,0.15453137103020914,10.741,line
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.15453137103020914,9.8516,line
OCIAML2,azacitidine,0.14993228864383826,12.84,line
OCIAML2,decitabine,0.14993228864383826,6.7101,line
OCIAML2,RG-108,0.14993228864383826,16.387,line
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.14993228864383826,8.3467,line
THP1,azacitidine,0.10279587975614883,12.917,line
THP1,decitabine,0.10279587975614883,13.84,line
THP1,RG-108,0.10279587975614883,14.878,line
THP1,decitabine:navitoclax (2:1 mol/mol),0.10279587975614883,12.107,line
THP1,selumetinib:decitabine (4:1 mol/mol),0.10279587975614883,6.6444,line
THP1,decitabine:carboplatin (1:1 mol/mol),0.10279587975614883,13.195,line
OCIAML3,azacitidine,0.16116232932664254,14.565,line
OCIAML3,decitabine,0.16116232932664254,14.296,line
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.16116232932664254,14.305,line
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.16116232932664254,3.5385,line
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.16116232932664254,14.508,line
EOL1,azacitidine,0.09376077214753534,13.326,line
EOL1,decitabine,0.09376077214753534,2.9783,line
EOL1,RG-108,0.09376077214753534,11.041,line
EOL1,decitabine:navitoclax (2:1 mol/mol),0.09376077214753534,2.047,line
EOL1,selumetinib:decitabine (4:1 mol/mol),0.09376077214753534,3.0543,line
EOL1,decitabine:carboplatin (1:1 mol/mol),0.09376077214753534,4.3402,line
CMK,azacitidine,0.11906535726379952,14.352,line
CMK,decitabine,0.11906535726379952,8.3546,line
CMK,RG-108,0.11906535726379952,14.363,line
CMK,decitabine:navitoclax (2:1 mol/mol),0.11906535726379952,8.8831,line
CMK,selumetinib:decitabine (4:1 mol/mol),0.11906535726379952,7.5666,line
CMK,decitabine:carboplatin (1:1 mol/mol),0.11906535726379952,9.607,line
KASUMI1,decitabine,0.052791512154923774,10.129,line
KASUMI1,RG-108,0.052791512154923774,15.0,line
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.052791512154923774,7.1835,line
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.052791512154923774,7.8533,line
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.052791512154923774,10.405,line
KO52,azacitidine,0.13083284111045482,14.318,line
KO52,decitabine,0.13083284111045482,9.9317,line
KO52,RG-108,0.13083284111045482,12.63,line
KO52,decitabine:navitoclax (2:1 mol/mol),0.13083284111045482,7.447,line
KO52,selumetinib:decitabine (4:1 mol/mol),0.13083284111045482,6.4578,line
KO52,decitabine:carboplatin (1:1 mol/mol),0.13083284111045482,12.689,line
OCIM1,azacitidine,0.20494263018534864,15.357,line
OCIM1,decitabine,0.20494263018534864,8.4816,line
OCIM1,RG-108,0.20494263018534864,13.326,line
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.20494263018534864,6.6512,line
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.20494263018534864,8.2996,line
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.20494263018534864,8.5318,line
SIGM5,azacitidine,0.1854100589034889,14.913,line
SIGM5,decitabine,0.1854100589034889,11.247,line
SIGM5,RG-108,0.1854100589034889,15.316,line
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.1854100589034889,10.855,line
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.1854100589034889,3.504,line
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.1854100589034889,11.596,line
HEL9217,azacitidine,0.1644927536231884,14.551,line
HEL9217,decitabine,0.1644927536231884,8.9849,line
HEL9217,RG-108,0.1644927536231884,12.214,line
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.1644927536231884,8.0628,line
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.1644927536231884,9.8485,line
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.1644927536231884,9.1101,line
BDCM,decitabine:carboplatin (1:1 mol/mol),0.275,14.595,line
F36P,azacitidine,0.2039091389329107,14.643,line
F36P,decitabine,0.2039091389329107,10.333,line
F36P,RG-108,0.2039091389329107,13.158,line
F36P,decitabine:navitoclax (2:1 mol/mol),0.2039091389329107,8.6734,line
F36P,selumetinib:decitabine (4:1 mol/mol),0.2039091389329107,7.8079,line
F36P,decitabine:carboplatin (1:1 mol/mol),0.2039091389329107,11.961,line
M07E,azacitidine,0.18031582813073815,14.525,line
M07E,decitabine,0.18031582813073815,8.1452,line
M07E,RG-108,0.18031582813073815,11.014,line
M07E,decitabine:navitoclax (2:1 mol/mol),0.18031582813073815,6.6369,line
M07E,selumetinib:decitabine (4:1 mol/mol),0.18031582813073815,8.1573,line
M07E,decitabine:carboplatin (1:1 mol/mol),0.18031582813073815,9.5702,line
AML193,azacitidine,0.09821816601477619,14.293,line
AML193,decitabine,0.09821816601477619,14.021,line
AML193,RG-108,0.09821816601477619,15.771,line
AML193,decitabine:navitoclax (2:1 mol/mol),0.09821816601477619,9.6624,line
AML193,selumetinib:decitabine (4:1 mol/mol),0.09821816601477619,7.9157,line
AML193,decitabine:carboplatin (1:1 mol/mol),0.09821816601477619,13.27,line
P31FUJ,azacitidine,0.17432041642567958,14.112,ltr
P31FUJ,decitabine,0.17432041642567958,9.3377,ltr
P31FUJ,RG-108,0.17432041642567958,12.322,ltr
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.17432041642567958,6.9774,ltr
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.17432041642567958,7.1034,ltr
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.17432041642567958,10.775,ltr
HEL,azacitidine,0.16410923276983094,14.163,ltr
HEL,decitabine,0.16410923276983094,6.8316,ltr
HEL,RG-108,0.16410923276983094,11.864,ltr
HEL,decitabine:navitoclax (2:1 mol/mol),0.16410923276983094,7.298,ltr
HEL,decitabine:carboplatin (1:1 mol/mol),0.16410923276983094,9.5177,ltr
MONOMAC6,decitabine,0.1225349946162129,13.573,ltr
MONOMAC6,RG-108,0.1225349946162129,14.628,ltr
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.1225349946162129,11.339,ltr
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.1225349946162129,12.174,ltr
ME1,decitabine,0.14214854457642606,13.539,ltr
ME1,RG-108,0.14214854457642606,14.48,ltr
ME1,decitabine:navitoclax (2:1 mol/mol),0.14214854457642606,7.2203,ltr
ME1,selumetinib:decitabine (4:1 mol/mol),0.14214854457642606,8.6657,ltr
ME1,decitabine:carboplatin (1:1 mol/mol),0.14214854457642606,14.09,ltr
NOMO1,azacitidine,0.16388105057521163,14.069,ltr
NOMO1,decitabine,0.16388105057521163,7.8482,ltr
NOMO1,RG-108,0.16388105057521163,10.741,ltr
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.16388105057521163,9.8516,ltr
OCIAML2,azacitidine,0.13489437515907354,12.84,ltr
OCIAML2,decitabine,0.13489437515907354,6.7101,ltr
OCIAML2,RG-108,0.13489437515907354,16.387,ltr
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.13489437515907354,8.3467,ltr
THP1,azacitidine,0.13075768942235558,12.917,ltr
THP1,decitabine,0.13075768942235558,13.84,ltr
THP1,RG-108,0.13075768942235558,14.878,ltr
THP1,decitabine:navitoclax (2:1 mol/mol),0.13075768942235558,12.107,ltr
THP1,selumetinib:decitabine (4:1 mol/mol),0.13075768942235558,6.6444,ltr
THP1,decitabine:carboplatin (1:1 mol/mol),0.13075768942235558,13.195,ltr
OCIAML3,azacitidine,0.12922147173835763,14.565,ltr
OCIAML3,decitabine,0.12922147173835763,14.296,ltr
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.12922147173835763,14.305,ltr
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.12922147173835763,3.5385,ltr
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.12922147173835763,14.508,ltr
EOL1,azacitidine,0.13328853046594982,13.326,ltr
EOL1,decitabine,0.13328853046594982,2.9783,ltr
EOL1,RG-108,0.13328853046594982,11.041,ltr
EOL1,decitabine:navitoclax (2:1 mol/mol),0.13328853046594982,2.047,ltr
EOL1,selumetinib:decitabine (4:1 mol/mol),0.13328853046594982,3.0543,ltr
EOL1,decitabine:carboplatin (1:1 mol/mol),0.13328853046594982,4.3402,ltr
CMK,azacitidine,0.1429942903339902,14.352,ltr
CMK,decitabine,0.1429942903339902,8.3546,ltr
CMK,RG-108,0.1429942903339902,14.363,ltr
CMK,decitabine:navitoclax (2:1 mol/mol),0.1429942903339902,8.8831,ltr
CMK,selumetinib:decitabine (4:1 mol/mol),0.1429942903339902,7.5666,ltr
CMK,decitabine:carboplatin (1:1 mol/mol),0.1429942903339902,9.607,ltr
KASUMI1,decitabine,0.15439494280553884,10.129,ltr
KASUMI1,RG-108,0.15439494280553884,15.0,ltr
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.15439494280553884,7.1835,ltr
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.15439494280553884,7.8533,ltr
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.15439494280553884,10.405,ltr
KO52,azacitidine,0.12128032008002,14.318,ltr
KO52,decitabine,0.12128032008002,9.9317,ltr
KO52,RG-108,0.12128032008002,12.63,ltr
KO52,decitabine:navitoclax (2:1 mol/mol),0.12128032008002,7.447,ltr
KO52,selumetinib:decitabine (4:1 mol/mol),0.12128032008002,6.4578,ltr
KO52,decitabine:carboplatin (1:1 mol/mol),0.12128032008002,12.689,ltr
OCIM1,azacitidine,0.16643580181140116,15.357,ltr
OCIM1,decitabine,0.16643580181140116,8.4816,ltr
OCIM1,RG-108,0.16643580181140116,13.326,ltr
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.16643580181140116,6.6512,ltr
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.16643580181140116,8.2996,ltr
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.16643580181140116,8.5318,ltr
SIGM5,azacitidine,0.17008952080042128,14.913,ltr
SIGM5,decitabine,0.17008952080042128,11.247,ltr
SIGM5,RG-108,0.17008952080042128,15.316,ltr
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.17008952080042128,10.855,ltr
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.17008952080042128,3.504,ltr
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.17008952080042128,11.596,ltr
HEL9217,azacitidine,0.15269086357947434,14.551,ltr
HEL9217,decitabine,0.15269086357947434,8.9849,ltr
HEL9217,RG-108,0.15269086357947434,12.214,ltr
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.15269086357947434,8.0628,ltr
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.15269086357947434,9.8485,ltr
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.15269086357947434,9.1101,ltr
BDCM,decitabine:carboplatin (1:1 mol/mol),0.19880624426078972,14.595,ltr
F36P,azacitidine,0.19213174748398903,14.643,ltr
F36P,decitabine,0.19213174748398903,10.333,ltr
F36P,RG-108,0.19213174748398903,13.158,ltr
F36P,decitabine:navitoclax (2:1 mol/mol),0.19213174748398903,8.6734,ltr
F36P,selumetinib:decitabine (4:1 mol/mol),0.19213174748398903,7.8079,ltr
F36P,decitabine:carboplatin (1:1 mol/mol),0.19213174748398903,11.961,ltr
M07E,azacitidine,0.16907353921350812,14.525,ltr
M07E,decitabine,0.16907353921350812,8.1452,ltr
M07E,RG-108,0.16907353921350812,11.014,ltr
M07E,decitabine:navitoclax (2:1 mol/mol),0.16907353921350812,6.6369,ltr
M07E,selumetinib:decitabine (4:1 mol/mol),0.16907353921350812,8.1573,ltr
M07E,decitabine:carboplatin (1:1 mol/mol),0.16907353921350812,9.5702,ltr
AML193,azacitidine,0.08924705316333895,14.293,ltr
AML193,decitabine,0.08924705316333895,14.021,ltr
AML193,RG-108,0.08924705316333895,15.771,ltr
AML193,decitabine:navitoclax (2:1 mol/mol),0.08924705316333895,9.6624,ltr
AML193,selumetinib:decitabine (4:1 mol/mol),0.08924705316333895,7.9157,ltr
AML193,decitabine:carboplatin (1:1 mol/mol),0.08924705316333895,13.27,ltr
P31FUJ,azacitidine,0.1434838952558153,14.112,bivalent_domain
P31FUJ,decitabine,0.1434838952558153,9.3377,bivalent_domain
P31FUJ,RG-108,0.1434838952558153,12.322,bivalent_domain
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.1434838952558153,6.9774,bivalent_domain
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.1434838952558153,7.1034,bivalent_domain
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.1434838952558153,10.775,bivalent_domain
HEL,azacitidine,0.16735849896503371,14.163,bivalent_domain
HEL,decitabine,0.16735849896503371,6.8316,bivalent_domain
HEL,RG-108,0.16735849896503371,11.864,bivalent_domain
HEL,decitabine:navitoclax (2:1 mol/mol),0.16735849896503371,7.298,bivalent_domain
HEL,decitabine:carboplatin (1:1 mol/mol),0.16735849896503371,9.5177,bivalent_domain
MONOMAC6,decitabine,0.12237180409825117,13.573,bivalent_domain
MONOMAC6,RG-108,0.12237180409825117,14.628,bivalent_domain
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.12237180409825117,11.339,bivalent_domain
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.12237180409825117,12.174,bivalent_domain
ME1,decitabine,0.15467426438434595,13.539,bivalent_domain
ME1,RG-108,0.15467426438434595,14.48,bivalent_domain
ME1,decitabine:navitoclax (2:1 mol/mol),0.15467426438434595,7.2203,bivalent_domain
ME1,selumetinib:decitabine (4:1 mol/mol),0.15467426438434595,8.6657,bivalent_domain
ME1,decitabine:carboplatin (1:1 mol/mol),0.15467426438434595,14.09,bivalent_domain
NOMO1,azacitidine,0.1300061707027076,14.069,bivalent_domain
NOMO1,decitabine,0.1300061707027076,7.8482,bivalent_domain
NOMO1,RG-108,0.1300061707027076,10.741,bivalent_domain
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.1300061707027076,9.8516,bivalent_domain
OCIAML2,azacitidine,0.1709292285705779,12.84,bivalent_domain
OCIAML2,decitabine,0.1709292285705779,6.7101,bivalent_domain
OCIAML2,RG-108,0.1709292285705779,16.387,bivalent_domain
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.1709292285705779,8.3467,bivalent_domain
THP1,azacitidine,0.09596085361207034,12.917,bivalent_domain
THP1,decitabine,0.09596085361207034,13.84,bivalent_domain
THP1,RG-108,0.09596085361207034,14.878,bivalent_domain
THP1,decitabine:navitoclax (2:1 mol/mol),0.09596085361207034,12.107,bivalent_domain
THP1,selumetinib:decitabine (4:1 mol/mol),0.09596085361207034,6.6444,bivalent_domain
THP1,decitabine:carboplatin (1:1 mol/mol),0.09596085361207034,13.195,bivalent_domain
OCIAML3,azacitidine,0.12124033078827297,14.565,bivalent_domain
OCIAML3,decitabine,0.12124033078827297,14.296,bivalent_domain
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.12124033078827297,14.305,bivalent_domain
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.12124033078827297,3.5385,bivalent_domain
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.12124033078827297,14.508,bivalent_domain
EOL1,azacitidine,0.18010603016291848,13.326,bivalent_domain
EOL1,decitabine,0.18010603016291848,2.9783,bivalent_domain
EOL1,RG-108,0.18010603016291848,11.041,bivalent_domain
EOL1,decitabine:navitoclax (2:1 mol/mol),0.18010603016291848,2.047,bivalent_domain
EOL1,selumetinib:decitabine (4:1 mol/mol),0.18010603016291848,3.0543,bivalent_domain
EOL1,decitabine:carboplatin (1:1 mol/mol),0.18010603016291848,4.3402,bivalent_domain
CMK,azacitidine,0.08370891600605683,14.352,bivalent_domain
CMK,decitabine,0.08370891600605683,8.3546,bivalent_domain
CMK,RG-108,0.08370891600605683,14.363,bivalent_domain
CMK,decitabine:navitoclax (2:1 mol/mol),0.08370891600605683,8.8831,bivalent_domain
CMK,selumetinib:decitabine (4:1 mol/mol),0.08370891600605683,7.5666,bivalent_domain
CMK,decitabine:carboplatin (1:1 mol/mol),0.08370891600605683,9.607,bivalent_domain
KASUMI1,decitabine,0.11175556794612437,10.129,bivalent_domain
KASUMI1,RG-108,0.11175556794612437,15.0,bivalent_domain
KASUMI1,decitabine:navitoclax (2:1 mol/mol),0.11175556794612437,7.1835,bivalent_domain
KASUMI1,selumetinib:decitabine (4:1 mol/mol),0.11175556794612437,7.8533,bivalent_domain
KASUMI1,decitabine:carboplatin (1:1 mol/mol),0.11175556794612437,10.405,bivalent_domain
KO52,azacitidine,0.10585704468722923,14.318,bivalent_domain
KO52,decitabine,0.10585704468722923,9.9317,bivalent_domain
KO52,RG-108,0.10585704468722923,12.63,bivalent_domain
KO52,decitabine:navitoclax (2:1 mol/mol),0.10585704468722923,7.447,bivalent_domain
KO52,selumetinib:decitabine (4:1 mol/mol),0.10585704468722923,6.4578,bivalent_domain
KO52,decitabine:carboplatin (1:1 mol/mol),0.10585704468722923,12.689,bivalent_domain
OCIM1,azacitidine,0.18238165049084196,15.357,bivalent_domain
OCIM1,decitabine,0.18238165049084196,8.4816,bivalent_domain
OCIM1,RG-108,0.18238165049084196,13.326,bivalent_domain
OCIM1,decitabine:navitoclax (2:1 mol/mol),0.18238165049084196,6.6512,bivalent_domain
OCIM1,selumetinib:decitabine (4:1 mol/mol),0.18238165049084196,8.2996,bivalent_domain
OCIM1,decitabine:carboplatin (1:1 mol/mol),0.18238165049084196,8.5318,bivalent_domain
SIGM5,azacitidine,0.10953713257832821,14.913,bivalent_domain
SIGM5,decitabine,0.10953713257832821,11.247,bivalent_domain
SIGM5,RG-108,0.10953713257832821,15.316,bivalent_domain
SIGM5,decitabine:navitoclax (2:1 mol/mol),0.10953713257832821,10.855,bivalent_domain
SIGM5,selumetinib:decitabine (4:1 mol/mol),0.10953713257832821,3.504,bivalent_domain
SIGM5,decitabine:carboplatin (1:1 mol/mol),0.10953713257832821,11.596,bivalent_domain
HEL9217,azacitidine,0.18530435979127194,14.551,bivalent_domain
HEL9217,decitabine,0.18530435979127194,8.9849,bivalent_domain
HEL9217,RG-108,0.18530435979127194,12.214,bivalent_domain
HEL9217,decitabine:navitoclax (2:1 mol/mol),0.18530435979127194,8.0628,bivalent_domain
HEL9217,selumetinib:decitabine (4:1 mol/mol),0.18530435979127194,9.8485,bivalent_domain
HEL9217,decitabine:carboplatin (1:1 mol/mol),0.18530435979127194,9.1101,bivalent_domain
BDCM,decitabine:carboplatin (1:1 mol/mol),0.11800929207024174,14.595,bivalent_domain
F36P,azacitidine,0.12241158550046359,14.643,bivalent_domain
F36P,decitabine,0.12241158550046359,10.333,bivalent_domain
F36P,RG-108,0.12241158550046359,13.158,bivalent_domain
F36P,decitabine:navitoclax (2:1 mol/mol),0.12241158550046359,8.6734,bivalent_domain
F36P,selumetinib:decitabine (4:1 mol/mol),0.12241158550046359,7.8079,bivalent_domain
F36P,decitabine:carboplatin (1:1 mol/mol),0.12241158550046359,11.961,bivalent_domain
M07E,azacitidine,0.19729171668667467,14.525,bivalent_domain
M07E,decitabine,0.19729171668667467,8.1452,bivalent_domain
M07E,RG-108,0.19729171668667467,11.014,bivalent_domain
M07E,decitabine:navitoclax (2:1 mol/mol),0.19729171668667467,6.6369,bivalent_domain
M07E,selumetinib:decitabine (4:1 mol/mol),0.19729171668667467,8.1573,bivalent_domain
M07E,decitabine:carboplatin (1:1 mol/mol),0.19729171668667467,9.5702,bivalent_domain
AML193,azacitidine,0.09975217376594377,14.293,bivalent_domain
AML193,decitabine,0.09975217376594377,14.021,bivalent_domain
AML193,RG-108,0.09975217376594377,15.771,bivalent_domain
AML193,decitabine:navitoclax (2:1 mol/mol),0.09975217376594377,9.6624,bivalent_domain
AML193,selumetinib:decitabine (4:1 mol/mol),0.09975217376594377,7.9157,bivalent_domain
AML193,decitabine:carboplatin (1:1 mol/mol),0.09975217376594377,13.27,bivalent_domain
P31FUJ,azacitidine,0.11480933988205935,14.112,bivalent_promoter
P31FUJ,decitabine,0.11480933988205935,9.3377,bivalent_promoter
P31FUJ,RG-108,0.11480933988205935,12.322,bivalent_promoter
P31FUJ,decitabine:navitoclax (2:1 mol/mol),0.11480933988205935,6.9774,bivalent_promoter
P31FUJ,selumetinib:decitabine (4:1 mol/mol),0.11480933988205935,7.1034,bivalent_promoter
P31FUJ,decitabine:carboplatin (1:1 mol/mol),0.11480933988205935,10.775,bivalent_promoter
HEL,azacitidine,0.1368779727639582,14.163,bivalent_promoter
HEL,decitabine,0.1368779727639582,6.8316,bivalent_promoter
HEL,RG-108,0.1368779727639582,11.864,bivalent_promoter
HEL,decitabine:navitoclax (2:1 mol/mol),0.1368779727639582,7.298,bivalent_promoter
HEL,decitabine:carboplatin (1:1 mol/mol),0.1368779727639582,9.5177,bivalent_promoter
MONOMAC6,decitabine,0.10075711097777208,13.573,bivalent_promoter
MONOMAC6,RG-108,0.10075711097777208,14.628,bivalent_promoter
MONOMAC6,decitabine:navitoclax (2:1 mol/mol),0.10075711097777208,11.339,bivalent_promoter
MONOMAC6,selumetinib:decitabine (4:1 mol/mol),0.10075711097777208,12.174,bivalent_promoter
ME1,decitabine,0.11916532212674946,13.539,bivalent_promoter
ME1,RG-108,0.11916532212674946,14.48,bivalent_promoter
ME1,decitabine:navitoclax (2:1 mol/mol),0.11916532212674946,7.2203,bivalent_promoter
ME1,selumetinib:decitabine (4:1 mol/mol),0.11916532212674946,8.6657,bivalent_promoter
ME1,decitabine:carboplatin (1:1 mol/mol),0.11916532212674946,14.09,bivalent_promoter
NOMO1,azacitidine,0.1003640199923749,14.069,bivalent_promoter
NOMO1,decitabine,0.1003640199923749,7.8482,bivalent_promoter
NOMO1,RG-108,0.1003640199923749,10.741,bivalent_promoter
NOMO1,decitabine:carboplatin (1:1 mol/mol),0.1003640199923749,9.8516,bivalent_promoter
OCIAML2,azacitidine,0.13901247350795165,12.84,bivalent_promoter
OCIAML2,decitabine,0.13901247350795165,6.7101,bivalent_promoter
OCIAML2,RG-108,0.13901247350795165,16.387,bivalent_promoter
OCIAML2,decitabine:carboplatin (1:1 mol/mol),0.13901247350795165,8.3467,bivalent_promoter
THP1,azacitidine,0.07813472211851963,12.917,bivalent_promoter
THP1,decitabine,0.07813472211851963,13.84,bivalent_promoter
THP1,RG-108,0.07813472211851963,14.878,bivalent_promoter
THP1,decitabine:navitoclax (2:1 mol/mol),0.07813472211851963,12.107,bivalent_promoter
THP1,selumetinib:decitabine (4:1 mol/mol),0.07813472211851963,6.6444,bivalent_promoter
THP1,decitabine:carboplatin (1:1 mol/mol),0.07813472211851963,13.195,bivalent_promoter
OCIAML3,azacitidine,0.09755115884680611,14.565,bivalent_promoter
OCIAML3,decitabine,0.09755115884680611,14.296,bivalent_promoter
OCIAML3,decitabine:navitoclax (2:1 mol/mol),0.09755115884680611,14.305,bivalent_promoter
OCIAML3,selumetinib:decitabine (4:1 mol/mol),0.09755115884680611,3.5385,bivalent_promoter
OCIAML3,decitabine:carboplatin (1:1 mol/mol),0.09755115884680611,14.508,bivalent_promoter
EOL1,azacitidine,0.14540085448605178,13.326,bivalent_promoter
EOL1,decitabine,0.14540085448605178,2.9783,bivalent_promoter
EOL1,RG-108,0.14540085448605178,11.041,bivalent_promoter
EOL1,decitabine:navitoclax (2:1 mol/mol),0.14540085448605178,2.047,bivalent_promoter
EOL1,selumetinib:decitabine (4:1 mol/mol),0.14540085448605178,3.0543,bivalent_promoter
EOL1,decitabine:carboplatin (1:1 mol/mol),0.14540085448605178,4.3402,bivalent_promoter
