chrom,start,end,q_value,mean_difference,num_CpGs,p_mwu,p_2d_ks,mean_g1,mean_g2,log_q_value
chr19,38385880,38386899,1.6338e-102,0.364705,52,3.3196e-14,7.217399999999999e-106,0.76026,0.39555,101.78680110827639
chr19,38395999,38396108,1.1012e-26,0.294804,18,4.5852e-14,1.3906e-29,0.41488,0.12008,25.95813379727871
chr19,38483396,38483459,6.3874e-07,-0.286324,7,3.7443e-10,7.9096e-09,0.48361,0.76994,6.194675886041286
chr19,38792677,38793020,6.7235e-11,0.278551,14,4.5297e-14,4.2827e-13,0.41581,0.13726,10.17240459078803
chr19,38975230,38975437,1.6027e-07,0.256888,10,1.1343e-12,1.7733e-09,0.54524,0.28835,6.7951477630717845
chr19,39200518,39200747,8.4702e-06,-0.208728,10,3.6685e-11,1.3083e-07,0.65519,0.86392,5.072106334902952
chr19,39247355,39248266,5.1858e-20,0.233246,40,4.1855e-14,1.1465999999999999e-22,0.51385,0.28061,19.28518423661628
chr19,39258836,39258914,0.0068845,-0.263116,5,9.3981e-08,0.00022526,0.65746,0.92058,2.1621275957303876
chr19,39307454,39307502,4.6379e-08,0.268513,7,4.9638e-13,4.6211e-10,0.71884,0.45032,7.333678619629983
chr19,39428541,39428628,9.9182e-07,0.294749,6,2.6753e-11,1.2672e-08,0.71062,0.41587,6.003567138430408
chr19,40279145,40279574,2.9284e-24,0.484109,9,4.13e-14,4.4025e-27,0.8061,0.32199,23.533369601818606
chr19,40365723,40365770,4.6833e-13,0.481681,7,1.4449e-11,2.2292e-15,0.58507,0.10339,12.329448021553493
chr19,40388107,40388177,0.0077367,-0.266392,4,7.4625e-05,0.00025739,0.57022,0.83661,2.1114442431153333
chr19,40513041,40513245,1.9902e-17,0.214789,23,4.6407e-14,5.6664e-20,0.37045,0.15566,16.701103278096873
chr19,40554591,40554651,1.3848e-08,0.248611,6,1.5384e-08,1.2645e-10,0.43084,0.18223,7.858612945132663
chr19,40577403,40577434,0.0089117,0.208516,5,0.0012949,0.00030229,0.37145,0.16293,2.0500394418446657
chr19,40614810,40615106,2.3381e-08,0.311747,8,5.5955e-14,2.2059e-10,0.42458,0.11284,7.6311369181017055
chr19,40718951,40719099,3.6963e-08,0.380243,5,1.7588e-12,3.6128e-10,0.49934,0.1191,7.432232787707023
chr19,40806885,40807173,0.0016816,0.229368,8,6.1011e-08,4.5811e-05,0.33765,0.10828,2.774277301315833
chr19,40810401,40810770,1.5518e-14,0.334596,13,4.2077e-14,6.1625e-17,0.54533,0.21073,13.809164252467934
chr19,41136074,41136167,7.3739e-12,0.354721,9,4.7962e-14,4.1068e-14,0.58218,0.22746,11.132302756307157
chr19,41915798,41915868,0.0074468,0.219533,4,0.00035457,0.00024647,0.46856,0.24903,2.128030309922276
chr19,41922588,41922656,7.8492e-06,0.250852,4,1.7555e-07,1.2043e-07,0.54363,0.29277,5.10517460482041
chr19,41926784,41926852,8.293e-08,0.275779,6,1.1509e-12,8.6927e-10,0.72943,0.45365,7.081288334617679
chr19,41935889,41935911,0.00076905,0.287881,4,1.8734e-08,1.902e-05,0.57508,0.28719,3.1140454235039194
chr19,42021270,42021333,2.2911e-16,-0.50138,6,4.0967e-14,7.3497e-19,0.34497,0.84635,15.639955954677738
chr19,42079723,42079768,0.074747,-0.219882,4,0.00013688,0.0035431,0.54105,0.76093,1.126406233232178
chr19,42092147,42092204,0.00014925,-0.277112,4,4.2666e-05,3.0698e-06,0.56972,0.84683,3.8260856601985935
chr19,42271943,42272494,0.0026424,-0.204703,12,0.00018415,7.6162e-05,0.6004,0.80511,2.578001439316642
chr19,42281247,42281775,4.3911e-18,0.255777,9,4.674e-14,1.1679e-20,0.29083,0.035053,17.35742667244841
chr19,43344403,43344472,7.6165e-06,-0.361906,4,6.9705e-09,1.1648e-07,0.47935,0.84125,5.118244553579298
chr19,43354141,43354267,1.4566e-08,0.413683,4,1.5953e-12,1.3348e-10,0.72824,0.31455,7.836659694381749
chr19,43534371,43534447,8.0899e-20,0.372085,10,4.3299e-14,1.8224e-22,0.79435,0.42226,19.092056846708694
chr19,43580214,43580958,6.6986e-09,0.201299,14,2.0139e-13,5.7979e-11,0.31604,0.11474,8.174015954882336
chr19,43667983,43668187,3.3825e-07,0.29615,7,1.5865e-13,3.9821e-09,0.75888,0.46273,6.470762194730339
chr19,43774495,43774606,6.5869e-26,0.313496,16,4.3632e-14,8.6989e-29,0.64113,0.32764,25.181318929814573
chr19,44697215,44697524,2.4655e-08,0.245803,9,7.8819e-10,2.3386e-10,0.42685,0.18105,7.608094993132843
chr19,44777778,44778036,4.8388e-14,0.211983,20,4.2077e-14,2.038e-16,0.28788,0.075897,13.315262328023925
chr19,44778043,44778125,2.5929e-11,0.304741,9,4.6185e-14,1.5479e-13,0.56406,0.25932,10.586214232280263
chr19,44848009,44848521,5.5176e-05,0.2183,7,5.7776e-06,1.0255e-06,0.54134,0.32304,4.258249787019115
chr19,44947074,44947129,0.012678,-0.303842,5,1.9566e-06,0.00045169,0.5652,0.86905,1.896949252564043
chr19,45152131,45152374,1.4883e-23,0.26539,23,4.5963e-14,2.3751e-26,0.41321,0.14782,22.827309518244153
chr19,45398288,45398729,3.4641e-10,0.244538,6,2.2444e-11,2.4413e-12,0.356,0.11146,9.460409579466084
chr19,45528961,45529070,3.559e-12,0.469045,6,4.019e-14,1.8974e-14,0.61105,0.14201,11.448672011996154
chr19,45602096,45602142,7.1201e-08,0.212945,10,1.2301e-10,7.3513e-10,0.31137,0.098421,7.147513906764378
chr19,45815086,45815232,1.4194e-13,0.421954,7,4.2522e-14,6.3689e-16,0.59716,0.17521,12.847895199107132
chr19,45815734,45816238,1.974e-13,0.317107,17,4.1078e-14,8.9898e-16,0.38316,0.066052,12.704652851666381
chr19,45882889,45882913,6.0419e-05,0.296617,4,1.5126e-08,1.1346e-06,0.52186,0.22524,4.218826467048106
chr19,45940205,45940495,4.5138e-28,0.223821,25,4.9294e-14,5.0007e-31,0.43542,0.21159,27.34545768779717
chr19,45973949,45973984,3.3844e-11,0.24813,10,4.5297e-14,2.0501e-13,0.31479,0.066664,10.47051831362162
chr19,46014953,46015679,0.0,0.367344,48,6.8834e-14,2.3663999999999998e-89,0.45935,0.092004,inf
chr19,46413759,46413803,5.7758e-07,0.274551,4,1.1583e-11,7.0964e-09,0.40853,0.13398,6.238387853596348
chr19,46492346,46492383,0.00041451,0.20537,4,0.00010133,9.5478e-06,0.43319,0.22782,3.3824649876892634
chr19,46602643,46602807,5.9361e-09,0.382689,5,7.3164e-14,5.0799e-11,0.55811,0.17542,8.226498791508952
chr19,46648766,46649214,4.2111e-15,0.266756,15,4.0523e-14,1.571e-17,0.51956,0.2528,14.375604445368495
chr19,46649217,46649288,1.4721e-09,0.201565,14,6.147e-11,1.1457e-11,0.36828,0.16671,8.832062687299421
chr19,46649323,46649592,2.0969e-24,0.211809,44,4.7184e-14,3.1184e-27,0.39187,0.18006,23.6784222803042
chr19,46654658,46654827,0.00034669,-0.238497,5,3.8893e-07,7.83e-06,0.35638,0.59487,3.460058685045227
chr19,47255982,47256019,5.6259e-08,0.221048,4,1.0245e-12,5.6862e-10,0.8822,0.66115,7.249807991657872
chr19,47299804,47300015,0.0006907,-0.250179,7,2.028e-06,1.6876e-05,0.54128,0.79146,3.160710543993853
chr19,47406894,47406920,1.1429e-05,0.224944,5,2.8279e-07,1.8156e-07,0.37926,0.15432,4.941991767284597
chr19,47457094,47457193,6.961e-26,0.316042,20,5.0848e-14,9.273600000000001e-29,0.57042,0.25437,25.157328366239213
chr19,47480304,47480326,2.5034e-12,0.455301,4,4.6407e-14,1.3039e-14,0.7432,0.2879,11.601469752104332
chr19,47726112,47726271,0.00052456,-0.223427,8,4.2731e-08,1.2411e-05,0.66515,0.88857,3.280204829341541
chr19,48061777,48061846,0.0032206,0.22401,4,4.1708e-05,9.5367e-05,0.64318,0.41917,2.4920632114051546
chr19,48122235,48122532,0.0038789,0.233392,6,6.833e-06,0.00011733,0.48859,0.2552,2.41129141658659
chr19,48175867,48175932,1.9023e-05,-0.353519,5,3.0656e-08,3.1789e-07,0.48273,0.83625,4.720720992093376
chr19,48480304,48480462,1.5425e-12,0.209223,16,4.4964e-14,7.8383e-15,0.31562,0.10639,11.811774827294721
chr19,48630745,48631029,1.4497e-05,0.219323,11,0.00065365,2.3551e-07,0.35754,0.13822,4.83872186109229
chr19,48751045,48751107,3.6541e-06,-0.347645,4,5.4206e-09,5.2458e-08,0.37517,0.72281,5.437219571692313
chr19,48937277,48937302,0.0060696,-0.205581,4,4.5667e-05,0.00019488,0.65229,0.85787,2.216839928943989
chr19,49072064,49072406,3.5969e-27,0.230561,32,4.2966e-14,4.3517e-30,0.33232,0.10176,26.44407163614643
chr19,49072409,49072454,2.5456000000000004e-25,0.369562,12,5.0515e-14,3.5207999999999996e-28,0.59954,0.22998,24.594209837697495
chr19,49073817,49074007,0.0025928,-0.20349,6,0.00049436,7.4614e-05,0.44329,0.64678,2.5862309819758464
chr19,49127847,49127881,8.9494e-05,0.209082,6,1.1765e-08,1.7443e-06,0.32768,0.1186,4.048206080373914
chr19,49149097,49149154,5.4708e-05,0.200026,4,1.9313e-08,1.0147e-06,0.25091,0.050888,4.261949161750413
chr19,49151989,49152021,1.1765e-06,0.271493,4,4.1238e-10,1.5278e-08,0.50381,0.23232,5.92940806848796
chr19,49196828,49196937,0.0055857,-0.231054,4,0.0004244,0.00017749,0.60743,0.83849,2.2529223933473856
chr19,49340251,49340307,2.1749e-08,0.261956,5,2.6872e-12,2.0352e-10,0.78891,0.52695,7.662560706730769
chr19,49415308,49415447,6.9773e-08,-0.439436,4,1.1188e-09,7.1974e-10,0.2983,0.73774,7.156312603444311
chr19,49428514,49428545,0.0014386,0.234155,4,4.6281e-09,3.8411e-05,0.30531,0.071152,2.8420599440352325
chr19,49543191,49543244,0.0032012,-0.246941,4,6.9736e-08,9.4697e-05,0.68759,0.93453,2.494687191778079
chr19,49554640,49555141,0.00032247,0.215262,6,0.12931,7.2294e-06,0.47985,0.26459,3.4915106823945647
chr19,49592958,49593618,6.4836e-10,0.215727,17,4.0856e-14,4.7806e-12,0.23948,0.023752,9.188183786413179
chr19,49636115,49636345,2.6568e-05,-0.364572,4,3.7449e-07,4.6031e-07,0.44275,0.80732,4.575641137409671
chr19,49690140,49690829,1.5785e-08,0.227362,14,4.2966e-14,1.4512e-10,0.47794,0.25058,7.8017554137717635
chr19,49746484,49746635,4.6804e-07,0.228456,10,4.885e-14,5.6443e-09,0.77722,0.54876,6.329717029325588
chr19,49808757,49809547,0.0,0.421406,31,3.2974e-14,1.4764999999999998e-66,0.44757,0.026168,inf
chr19,49889881,49890078,1.3492999999999998e-21,0.230906,22,4.4076e-14,2.5622000000000003e-24,0.76518,0.53427,20.869891479639065
chr19,49890560,49890591,0.00082094,0.254519,4,9.4558e-07,2.0465e-05,0.30816,0.053645,3.085688582979376
chr19,50162979,50163087,1.185e-12,0.284313,11,4.1633e-14,5.9376e-15,0.57274,0.28843,11.926281649653877
chr19,50203076,50203144,1.1155e-07,0.333712,6,6.8456e-13,1.1968e-09,0.59199,0.25828,6.952530425380144
chr19,50203428,50203853,5.5603e-11,0.246442,12,3.9968e-14,3.4916e-13,0.33042,0.083976,10.254901775894611
chr19,50328469,50328513,2.7481e-10,0.275985,8,4.4409e-14,1.9062e-12,0.36419,0.088208,9.560967467879587
chr19,50358413,50358746,1.3781e-32,0.228992,25,3.6748e-14,1.0741e-35,0.3397,0.1107,31.860719267281475
chr19,50414873,50415127,4.0153e-09,0.232384,13,9.2475e-05,3.3312e-11,0.37161,0.13923,8.39628200120043
chr19,50450996,50451063,4.6709e-10,0.23082,6,5.9962e-10,3.3544e-12,0.75537,0.52455,9.330599430488514
chr19,50668027,50668111,4.1335e-07,0.222659,10,2.4711e-09,4.9398e-09,0.33945,0.11679,6.38368205803621
chr19,50673494,50673522,3.0542e-08,0.321337,4,4.0683e-11,2.9421e-10,0.50206,0.18072,7.515102527183854
chr19,50686288,50686436,1.396e-12,0.302811,6,4.0856e-14,7.0614e-15,0.8522,0.54939,11.855114581712858
chr19,50686439,50686994,0.0,0.443614,27,5.9286e-14,3.7970999999999996e-65,0.58657,0.14296,inf
chr19,50687045,50687135,1.2033e-07,0.346372,4,2.3836e-11,1.2987e-09,0.5035,0.15712,6.919626083298691
chr19,50702553,50703040,4.8876e-05,-0.300606,4,1.045e-08,8.9701e-07,0.18036,0.48096,4.310904343866378
chr19,50703105,50703439,0.00014681,-0.241322,4,5.1965e-08,3.0145e-06,0.21683,0.45815,3.833244361334762
chr19,50725597,50725786,2.6488e-08,0.340195,7,4.341e-14,2.5271e-10,0.5127,0.1725,7.576950832255988
chr19,50817970,50818035,1.3659e-05,0.284205,4,8.8067e-08,2.2088e-07,0.39109,0.10688,4.864581094972148
chr19,51142434,51142473,3.8826e-07,-0.291961,5,4.3168e-08,4.6175e-09,0.48861,0.78057,6.4108773497941485
chr19,51323723,51323758,0.0003792,-0.293408,6,1.6356e-05,8.6546e-06,0.53809,0.8315,3.4211316713339714
chr19,51463266,51463337,0.0053593,-0.219739,4,0.00010812,0.00016957,0.56258,0.78232,2.27089193157406
chr19,51490809,51490949,1.9069e-22,0.324942,9,4.9183e-14,3.3563000000000005e-25,0.90918,0.58423,21.719672081252323
chr19,51703003,51703437,3.8249e-09,0.22978,13,4.1633e-14,3.1635e-11,0.32487,0.095092,8.417379914762888
chr19,51719670,51719700,5.0463e-06,0.294725,4,2.4809e-10,7.4148e-08,0.40842,0.11369,5.29702693446218
chr19,52398384,52398481,0.0013391,0.203712,4,9.2896e-05,3.5356e-05,0.45937,0.25566,2.8731869899584472
chr19,52451330,52451575,3.3133e-13,0.22894,22,4.2966e-14,1.548e-15,0.53784,0.3089,12.479739239504104
chr19,52492707,52493781,7.0937e-22,0.23894,37,4.9849e-14,1.3175e-24,0.50216,0.26322,21.14912718224405
chr19,52924012,52924363,1.0036e-05,-0.363362,4,2.3295e-07,1.5744e-07,0.33361,0.69698,4.998439347357427
chr19,52946721,52946967,5.7923e-12,0.341684,7,4.3854e-14,3.1817e-14,0.86095,0.51926,11.237148952858819
chr19,53037708,53037850,3.5861e-07,0.302404,6,4.7834e-12,4.2399e-09,0.42822,0.12582,6.445377604109402
chr19,53308619,53308636,0.0060881,0.213087,4,2.7025e-06,0.00019558,0.28007,0.066984,2.215518222681059
chr19,53390047,53390413,1.501e-08,0.244008,9,4.5519e-14,1.3772e-10,0.80557,0.56156,7.823619307756729
chr19,53463215,53463306,0.00016717,0.233114,8,3.4976e-10,3.4735e-06,0.61662,0.38351,3.776841657539656
chr19,53867144,53867413,0.012312,0.201621,4,0.00036176,0.00043633,0.33263,0.13101,1.9096713931765776
chr19,53965265,53965330,1.6171e-10,-0.345547,4,1.6451e-10,1.0843e-12,0.19749,0.54304,9.791263122885594
chr19,53978183,53978228,2.8422e-08,0.252788,7,8.1004e-11,2.7294e-10,0.40819,0.1554,7.5463453648884
chr19,53981966,53982002,3.9411e-06,0.241569,5,1.0107e-12,5.6888e-08,0.80981,0.56824,5.4043825453685495
chr19,53993202,53993247,4.4612e-05,0.23258,7,5.5226e-12,8.1281e-07,0.65942,0.42683,4.350548306471595
chr19,54095639,54096175,1.3536e-26,0.416325,14,4.7073e-14,1.7156e-29,0.44906,0.032736,25.86850965430505
chr19,54363183,54363756,1.5222e-08,-0.248848,6,9.7703e-10,1.3973e-10,0.30118,0.55003,7.817528282394626
chr19,54952728,54952821,1.8674e-10,-0.292837,4,4.9294e-14,1.2655e-12,0.080894,0.37373,9.728762645529164
chr19,55041686,55041718,3.0081e-07,0.279803,8,1.4497e-08,3.5114e-09,0.38842,0.10862,6.521707730338937
chr19,55086924,55087441,2.1066e-13,0.221927,26,4.4187e-14,9.6324e-16,0.24879,0.026864,12.676417920151005
chr19,55098303,55098796,1.2326e-12,-0.501704,6,4.7296e-14,6.1922e-15,0.32559,0.82729,11.909177836605343
chr19,55118860,55118924,4.7119e-15,0.382859,6,4.0634e-14,1.7677e-17,0.6083,0.22544,14.32680393509469
chr19,55178967,55179005,0.00063735,0.2148,6,1.0278e-07,1.5421e-05,0.39965,0.18485,3.1956220098548043
chr19,55193528,55193737,6.3706e-09,-0.367791,5,1.67e-10,5.4915e-11,0.30397,0.67176,8.19581966273249
chr19,55325550,55325737,0.00093769,-0.24104,6,2.3743e-05,2.3748e-05,0.45109,0.69213,3.0279407155030973
chr19,55344564,55344741,0.013619,-0.223014,4,0.00012839,0.00049017,0.49888,0.72189,1.8658547801197056
chr19,55433560,55433721,1.0915999999999999e-23,0.245422,22,4.13e-14,1.7194e-26,0.43427,0.18884,22.96193647300214
chr19,56102013,56102258,5.3586e-10,0.244309,9,4.2299e-14,3.8941e-12,0.70479,0.46048,9.270948660249969
chr19,56108584,56108810,5.8257e-08,0.269757,8,6.7368e-13,5.903e-10,0.8458,0.57605,7.234651883542745
chr19,56643219,56643350,7.964599999999999e-22,0.346058,14,4.9294e-14,1.4892e-24,0.45755,0.11149,21.09883603055399
chr19,56660877,56660921,1.0571e-05,0.276912,6,1.5267e-10,1.6667e-07,0.39165,0.11474,4.975883927173229
chr19,56966449,56966489,0.00020364,0.252412,4,3.7449e-07,4.3378e-06,0.53707,0.28466,3.6911369116346995
chr19,56966556,56966621,4.0005e-05,0.260711,4,4.2751e-06,7.2097e-07,0.62803,0.36732,4.397885725254443
chr19,57106135,57106417,9.888200000000001e-24,0.291491,23,4.4853e-14,1.5482999999999998e-26,0.40887,0.11738,23.004882758070593
chr19,57106897,57106928,3.1808e-13,0.421507,6,3.8636e-14,1.4831e-15,0.52345,0.10195,12.497463637282781
chr19,57583509,57583563,1.0325e-07,0.321389,6,2.0564e-12,1.1014e-09,0.43744,0.11605,6.986109939671562
chr19,57708686,57709300,3.0982e-29,0.329925,15,3.6526e-14,3.1171e-32,0.35453,0.024603,28.508890550394504
chr19,58002086,58002154,3.0235e-08,0.300051,6,4.674e-14,2.9119e-10,0.39983,0.099775,7.51949002705804
chr19,58003508,58003554,2.8469e-14,0.352471,6,4.3743e-14,1.1661e-16,0.7776,0.42513,13.545627787581155
chr19,58034019,58034222,7.8335e-23,0.342156,12,3.9524e-14,1.3371000000000002e-25,0.37477,0.032613,22.106044152238102
chr19,58037958,58038307,2.1547e-06,0.242819,7,2.6136e-08,2.9438e-08,0.57486,0.33204,5.6666131883404685
chr19,58043010,58043148,2.4505e-10,0.228342,12,5.2073e-10,1.6844e-12,0.51439,0.28605,9.610745293151352
chr19,58059729,58060033,6.3684e-09,0.241571,14,4.4853e-14,5.4881e-11,0.41428,0.17271,8.19596966632299
chr19,58118039,58118399,2.8833e-33,0.281276,30,3.9302e-14,2.1473e-36,0.42063,0.13936,32.54011016802932
chr19,58204156,58204338,1.7871e-15,0.333107,9,4.2855e-14,6.3817e-18,0.86057,0.52747,14.747851145181492
chr19,58216864,58217312,1.8065e-35,0.211468,33,4.1411e-14,1.1824e-38,0.74627,0.5348,34.74316203409596
chr19,58350636,58350676,3.4976e-12,0.213312,6,4.3188e-14,1.863e-14,0.83784,0.62453,11.45622985973039
chr19,58356924,58357424,5.0104e-17,0.29278,17,4.3521e-14,1.4926e-19,0.66374,0.37096,16.300127601306748
chr19,58440739,58440803,1.0486e-07,0.26309,10,4.0301e-14,1.1199e-09,0.41986,0.15677,6.979390146622295
chr2,10746,10801,3.9105e-11,0.21821,6,4.4631e-14,2.3913e-13,0.87148,0.65327,10.40776770977599
chr2,45446,46344,2.9606e-36,0.246996,38,5.6399e-14,1.8351e-39,0.30364,0.056642,35.528620265196835
chr2,46347,46675,2.0081e-29,0.204948,24,4.563e-14,1.9831999999999998e-32,0.22993,0.024985,28.6972146638543
chr2,730276,730339,2.3837e-05,0.200005,5,3.5623e-08,4.0847e-07,0.75845,0.55845,4.622748403521957
chr2,1477158,1477402,6.9342e-275,0.214723,29,5.7843e-14,3.0966e-58,0.89269,0.67797,274.1590036363393
chr2,2507705,2507965,0.11455,-0.207821,4,0.00024093,0.0059079,0.56587,0.77369,0.9410049064745837
chr2,2665545,2665629,5.9663e-08,-0.329237,6,4.6518e-14,6.0579e-10,0.57287,0.90211,7.224294913047555
chr2,3493005,3493147,0.00043793,-0.232681,8,0.00011796,1.0146e-05,0.6491,0.88178,3.358595302836688
chr2,3594932,3595004,1.4126e-17,0.383049,8,4.3632e-14,3.9729e-20,0.70022,0.31717,16.84998079808485
chr2,3703491,3703732,1.6017e-36,0.296012,32,4.6629e-14,9.5948e-40,0.39138,0.095363,35.79541882442243
chr2,3703833,3703961,9.1691e-13,0.340621,12,4.13e-14,4.5298e-15,0.55071,0.21009,12.037673290743928
chr2,5691072,5691523,4.8497e-14,0.219758,15,4.3854e-14,2.0437e-16,0.26183,0.042067,13.314285125804803
chr2,5691541,5691930,6.9342e-275,0.339292,21,4.3965e-14,4.5976999999999995e-46,0.38578,0.046492,274.1590036363393
chr2,5692474,5692522,2.4907e-17,0.336129,9,4.5519e-14,7.1606e-20,0.38906,0.052931,16.603678579244203
chr2,5693142,5693602,6.9342e-275,0.280987,54,5.5955e-14,6.498699999999999e-65,0.33511,0.05412,274.1590036363393
chr2,5696453,5696695,1.1312000000000001e-30,0.279869,21,3.9746e-14,1.0256e-33,0.31735,0.037478,29.946460603547177
chr2,7431410,7431432,0.00055909,0.206522,4,0.00061597,1.3327e-05,0.23206,0.025533,3.2525182755532716
chr2,8135249,8135268,1.3489e-12,0.411894,4,4.0967e-14,6.8014e-15,0.76775,0.35586,11.87002024533029
chr2,8456975,8457777,8.0929e-11,0.269772,15,6.5614e-14,5.2148e-13,0.5206,0.25083,10.091895825938414
chr2,8545637,8545866,0.00056994,-0.239202,6,3.5105e-05,1.3616e-05,0.46412,0.70332,3.2441708619423624
chr2,8578701,8578787,0.0042464,0.220519,4,1.4466e-06,0.00013003,0.75579,0.53527,2.3719790988156584
chr2,9753955,9754197,0.0092199,-0.216449,5,2.9942e-06,0.00031415,0.62723,0.84368,2.035273789324213
chr2,10239824,10239884,0.00069176,-0.255987,4,0.00020417,1.6905e-05,0.49081,0.7468,3.160044554032434
chr2,10497944,10498021,7.5613e-06,-0.207202,7,0.00038376,1.1551e-07,0.4347,0.6419,5.121403530650928
chr2,10537638,10537844,3.8691e-07,-0.268574,6,3.1876e-11,4.5969e-09,0.23419,0.50276,6.412390045443669
chr2,10960840,10960983,0.0149,-0.254408,4,2.198e-06,0.0005434,0.58358,0.83799,1.826813731587726
chr2,11133144,11133774,0.02623,0.203046,7,0.00049214,0.0010401,0.37727,0.17422,1.5812017094096464
chr2,14632252,14632456,7.79e-10,0.2471,9,4.0634e-14,5.8196e-12,0.31411,0.067006,9.108462542327436
chr2,14632472,14632522,1.4848e-21,0.388259,12,4.3632e-14,2.8366000000000002e-24,0.44401,0.05575,20.828332041125215
chr2,14634277,14634382,1.9911000000000001e-25,0.432351,12,3.797e-14,2.7262999999999996e-28,0.56558,0.13323,24.700906927638293
chr2,14634387,14634425,5.9423e-12,0.252403,8,4.1522e-14,3.2669e-14,0.29974,0.047334,11.226045426403832
chr2,14634927,14635350,1.3379e-20,0.214116,25,4.8184e-14,2.7911e-23,0.25987,0.045752,19.873576346262663
chr2,15694148,15694271,8.2812e-12,-0.393456,7,4.1855e-14,4.6447e-14,0.5074,0.90086,11.081906726546377
chr2,19353166,19353669,5.4029e-13,0.243148,15,4.0523e-14,2.5955e-15,0.51903,0.27588,12.267373070560026
chr2,19356041,19356054,0.0011354,0.228555,4,6.8315e-05,2.9413e-05,0.31435,0.085797,2.944851110110606
chr2,19361256,19361771,4.4047e-20,0.200476,29,3.5971e-14,9.6577e-23,0.26275,0.062277,19.3560836656359
chr2,19675439,19675611,9.6596e-05,0.265748,4,1.9425e-05,1.8979e-06,0.39783,0.13208,4.0150408571652
chr2,24175033,24175275,1.5809e-28,0.270177,22,4.5741e-14,1.6819e-31,0.82729,0.55711,27.801095600543267
chr2,24402843,24403043,4.3377e-27,0.383417,14,4.2855e-14,5.2972e-30,0.69184,0.30842,26.362740487556934
chr2,25131324,25131531,0.00087399,0.242648,6,1.3632e-07,2.1973e-05,0.50003,0.25738,3.0584935364384394
chr2,25161326,25161763,1.2027e-11,0.203375,28,4.3077e-14,6.9016e-14,0.5355,0.33213,10.919842689029815
chr2,25204389,25204539,6.975200000000001e-19,0.331164,13,4.2744e-14,1.7117e-21,0.55461,0.22345,18.156443335344527
chr2,25508625,25508690,9.1787e-05,-0.207068,4,8.6738e-09,1.7926e-06,0.74072,0.94779,4.037218824551062
chr2,26184410,26184470,3.8429e-17,0.271865,11,4.3632e-14,1.1235e-19,0.82897,0.55711,16.415340916605974
chr2,26184510,26184627,5.2554e-17,0.286801,10,4.6074e-14,1.5729000000000002e-19,0.42632,0.13952,16.27939422327388
chr2,26242850,26242911,4.4957e-11,0.258686,5,7.1169e-12,2.7742e-13,0.76319,0.5045,10.347202677130182
chr2,26298502,26298624,2.7125e-05,0.254856,6,1.067e-10,4.7128e-07,0.38226,0.1274,4.566630253143414
chr2,26401746,26402262,8.809199999999999e-38,0.267609,29,3.7637e-14,4.910300000000001e-41,0.30794,0.040331,37.055063529880925
chr2,26693318,26693358,7.7738e-05,0.238566,7,3.7854e-09,1.4984e-06,0.35808,0.11951,4.109366636847755
chr2,27307291,27307859,7.506299999999999e-28,0.270599,35,4.452e-14,8.4895e-31,0.47596,0.20536,27.124574082376846
chr2,27442082,27442782,0.0,0.224137,37,3.7859e-14,1.692e-50,0.86955,0.64542,inf
chr2,28359881,28359967,0.00013709,-0.313271,4,3.767e-06,2.7963e-06,0.51321,0.82649,3.8629942235709014
chr2,28811097,28811215,7.5122e-12,0.309425,8,4.2744e-14,4.1873e-14,0.48607,0.17665,11.124232858209979
chr2,31234650,31234785,0.0059295,0.228853,4,0.00038416,0.00018971,0.50923,0.28038,2.226981926601348
chr2,38075083,38075207,2.0018e-21,0.373372,12,4.13e-14,3.8659e-24,0.4591,0.085732,20.698579315086107
chr2,38959902,38960550,0.0,0.325975,57,4.4853e-14,5.5294e-60,0.50654,0.18056,inf
chr2,42492744,42493445,0.0,0.293938,45,4.2299e-14,1.4835e-55,0.4453,0.15137,inf
chr2,42547199,42547449,0.034164,-0.203134,4,0.0075344,0.0014145,0.15129,0.35442,1.4664312868054201
chr2,42857445,42857560,0.00015792,0.248091,4,4.8783e-10,3.2651e-06,0.80153,0.55344,3.8015628646744384
chr2,43100801,43101256,0.0,0.361023,36,5.4512e-14,3.7868000000000004e-56,0.73819,0.37717,inf
chr2,43170857,43171002,1.0073e-05,0.258054,8,2.8417e-05,1.5808e-07,0.42881,0.17076,4.996841166049138
chr2,44768480,44768673,1.7778e-07,0.215772,12,1.7608e-07,1.9847e-09,0.44933,0.23356,6.750117098136306
chr2,44928969,44928991,1.0511e-05,0.27892,4,1.125e-10,1.6564e-07,0.36881,0.089893,4.9783559639125565
chr2,44944691,44944708,4.9283e-09,0.349271,4,7.4052e-14,4.1525e-11,0.46231,0.11303,8.30730286326673
chr2,44949859,44949894,1.2889e-06,0.206082,6,4.3445e-11,1.6878e-08,0.24941,0.043329,5.889780776310596
chr2,45006046,45006091,2.674e-06,0.284156,4,1.3795e-08,3.7226e-08,0.61881,0.33465,5.572838597074035
chr2,47784553,47784623,5.1018e-05,0.260262,5,1.6294e-10,9.4044e-07,0.75614,0.49588,4.292276570539807
chr2,54709575,54709663,0.0010876,0.207119,4,0.016453,2.8029e-05,0.31309,0.10598,2.9635308010845374
chr2,62041664,62041721,2.0126e-07,-0.356201,4,1.2649e-05,2.2757e-09,0.42759,0.78379,6.696242531646189
chr2,62130033,62130098,1.2703e-08,-0.50526,4,1.3847e-10,1.1517e-10,0.27955,0.78481,7.896093701911282
