chrom,start,end,q_value,mean_difference,num_CpGs,p_mwu,p_2d_ks,mean_g1,mean_g2,log_q_value
chr19,34905226,34905281,2.8399e-11,0.312086,9,4.563e-14,3.5005e-14,0.46206,0.14998,10.546696952281417
chr19,34838855,34838983,4.4979e-05,0.264551,6,2.869e-10,2.6242e-07,0.43402,0.16947,4.346990204287439
chr19,34839042,34839196,0.00037863,0.222741,4,6.4658e-06,3.0416e-06,0.72676,0.50402,3.4217849785436787
chr19,35139151,35139520,6.7438e-07,-0.3565,5,6.3569e-12,2.275e-09,0.3568,0.7133,6.171095318007328
chr19,35755492,35756492,1.6474e-74,0.34662,44,5.3735e-14,7.7431e-48,0.62537,0.27875,73.78320093835234
chr19,35845372,35845403,0.019966,0.216317,4,0.00026039,0.00034003,0.37641,0.1601,1.6997089332229183
chr19,35960153,35960231,1.6022e-05,0.277256,6,1.8101e-10,8.0861e-08,0.69523,0.41798,4.795283272599517
chr19,36152426,36152722,0.10999,0.21044,4,0.0012145,0.0029033,0.40765,0.19721,0.9586467979530257
chr19,36421447,36421491,1.7523e-07,0.316607,6,7.8371e-13,5.0411e-10,0.45974,0.14314,6.756391539040644
chr19,36775900,36775945,0.00046523,0.263863,6,7.1021e-10,3.882e-06,0.77853,0.51467,3.332332287893781
chr19,37334225,37334370,2.0371e-11,0.373647,10,4.5852e-14,2.4563e-14,0.73341,0.35976,10.690987651224573
chr19,37334773,37334841,0.0040313,0.258025,7,0.0012704,4.8999e-05,0.41829,0.16027,2.394554881455837
chr19,37817743,37817754,0.00032468,0.222148,4,5.7175e-06,2.5443e-06,0.31365,0.091502,3.4885444627049322
chr19,38865678,38865747,0.0055563,-0.25543,6,1.5536e-07,7.1495e-05,0.51011,0.76554,2.2552143135414786
chr19,39247355,39247449,0.028432,0.232489,4,2.8128e-06,0.0005269,0.70471,0.47222,1.5461925895387738
chr19,39247638,39247844,2.0364e-14,0.233819,22,4.1078e-14,1.3803e-17,0.43536,0.20154,13.691136911634699
chr19,39248217,39248278,0.00022383,0.236802,7,1.8442e-10,1.6489e-06,0.76642,0.52961,3.6500817052907393
chr19,40279145,40279464,2.6035e-06,0.333579,8,1.8863e-13,1.0198e-08,0.66699,0.33341,5.5844424179882886
chr19,40365723,40365770,0.0023541,0.316573,7,3.6379e-06,2.611e-05,0.41996,0.10339,2.6281750926711074
chr19,40398611,40398856,8.3806e-06,0.223342,15,1.3652e-09,3.8535e-08,0.57728,0.35394,5.0767248874125555
chr19,40217268,40217336,0.0013814,0.220373,6,7.4951e-07,1.403e-05,0.54069,0.32032,2.8596805483298717
chr19,40810645,40810727,1.5627e-06,0.30334,9,9.6478e-14,5.768e-09,0.52324,0.2199,5.806124387847641
chr19,41136074,41136096,0.086004,0.217043,4,1.1381e-05,0.00211,0.39261,0.17557,1.0654813494828348
chr19,41922588,41922728,0.00093129,0.211618,6,6.2544e-06,8.7542e-06,0.49409,0.28247,3.0309150603846424
chr19,42021270,42021333,8.6123e-08,-0.358727,6,8.9706e-14,2.2715e-10,0.48762,0.84635,7.064880850414352
chr19,42323636,42323788,0.0012371,0.236885,4,0.00042879,1.2354e-05,0.51788,0.28099,2.9075951931009922
chr19,43667991,43668048,0.035515,0.246187,4,2.3732e-06,0.00069606,0.78795,0.54176,1.4495881809919262
chr19,45152090,45152184,1.7109e-07,0.235968,13,5.2736e-14,4.903e-10,0.42715,0.19118,6.766775373695232
chr19,45528961,45529070,0.0088292,0.202764,6,2.0885e-06,0.00012552,0.34477,0.14201,2.0540786453833992
chr19,45882889,45882913,0.0046105,0.290276,4,2.3968e-05,5.7438e-05,0.51551,0.22524,2.336251973641605
chr19,45901439,45901469,0.00050774,0.231994,7,1.2752e-10,4.2787e-06,0.74149,0.50949,3.2943586213206664
chr19,46756660,46756848,1.3877e-07,-0.294648,10,4.4409e-14,3.8866e-10,0.23458,0.52923,6.857704411710237
chr19,46648787,46648825,7.8935e-07,0.248758,7,3.2738e-12,2.7162e-09,0.56056,0.3118,6.102730386696295
chr19,46649452,46649508,3.0891e-08,0.242074,14,4.1855e-14,7.3596e-11,0.52182,0.27975,7.510168032538551
chr19,47256002,47256041,0.00076813,0.233721,4,6.3927e-07,6.9816e-06,0.80657,0.57285,3.1145652728007582
chr19,47480304,47480326,0.002146,0.321872,4,1.4783e-06,2.3442e-05,0.60978,0.2879,2.6683702823700677
chr19,47457091,47457362,1.1714e-19,0.213126,38,4.6296e-14,3.7734e-23,0.43281,0.21969,18.931294780308058
chr19,48175867,48175926,0.0039939,-0.23043,4,1.1377e-06,4.8434e-05,0.60107,0.8315,2.398602813274
chr19,48442720,48442749,0.012721,0.210513,6,1.3345e-06,0.00019488,0.63057,0.42006,1.8954787473816714
chr19,49152008,49152031,0.00023157,0.31906,4,3.7143e-07,1.7173e-06,0.50463,0.18557,3.6353177043503284
chr19,49072204,49072480,8.5401e-29,0.25142,37,4.4853e-14,9.1702e-33,0.41174,0.16032,28.06853704392529
chr19,49340262,49340307,0.0015777,0.256396,4,8.7326e-07,1.6351e-05,0.75287,0.49647,2.8019755744668804
chr19,49636115,49636345,0.0059415,-0.261898,4,7.3678e-05,7.7502e-05,0.54542,0.80732,2.2261038985400257
chr19,49689771,49690829,6.0065e-28,0.285892,33,4.1411e-14,7.255899999999999e-32,0.50297,0.21708,27.221378518590136
chr19,49890537,49890563,5.3392e-10,0.340526,6,4.4076e-14,8.4563e-13,0.42222,0.081694,9.272523810689282
chr19,50458586,50458707,0.0096201,0.233166,7,3.1906e-07,0.0001392,0.64524,0.41208,2.016820413489997
chr19,50458815,50459187,1.7604999999999998e-26,0.307113,29,4.0301e-14,2.4812000000000002e-30,0.78019,0.47308,25.754363970593797
chr19,50673492,50673510,0.0001077,0.313029,4,1.1377e-06,7.1193e-07,0.47345,0.16042,3.9677842967020185
chr19,50686342,50686436,0.00058257,0.255439,4,1.8565e-07,5.0083e-06,0.77051,0.51507,3.2346518835427447
chr19,50686492,50687081,3.6292e-19,0.299304,28,4.6185e-14,1.2096999999999998e-22,0.43694,0.13763,18.440189097794757
chr19,51312117,51312294,0.0037339,0.220743,10,1.3392e-07,4.4772e-05,0.57487,0.35412,2.4278373173536627
chr19,51442157,51442223,1.4645e-06,-0.224065,4,8.874e-09,5.3891e-09,0.16214,0.3862,5.8343106239823825
chr19,50668241,50668284,2.8362e-05,0.277662,5,8.6285e-10,1.5557e-07,0.39784,0.12018,4.547263147313442
chr19,50669008,50669023,0.0090669,0.262849,4,3.4729e-06,0.00012963,0.58533,0.32248,2.0425411741330537
chr19,51719670,51719700,0.0019881,0.31435,4,1.042e-06,2.1414e-05,0.42804,0.11369,2.70156177468924
chr19,52453925,52453974,0.0010156,0.260125,4,1.0535e-07,9.7144e-06,0.40778,0.14766,2.9932773077983152
chr19,52946721,52946959,0.0050058,0.22142,6,3.2402e-07,6.3326e-05,0.76802,0.5466,2.300526506032534
chr19,53037708,53037850,0.00057212,0.215479,6,6.284e-09,4.907e-06,0.3413,0.12582,3.2425128700322396
chr19,53390104,53390201,0.005581,0.294451,4,1.468e-07,7.1885e-05,0.73749,0.44304,2.2532879774833394
chr19,53942115,53942130,0.00076813,0.327515,4,4.069e-07,6.9815e-06,0.47583,0.14832,3.1145652728007582
chr19,54416869,54416903,0.0002983,0.205898,7,2.8882e-07,2.3017e-06,0.74104,0.53515,3.525346746637937
chr19,55098555,55098796,0.02216,-0.3352,4,4.2585e-07,0.00038805,0.43447,0.76967,1.6544302439436078
chr19,55087440,55087838,0.096414,0.218805,4,0.00017272,0.002451,0.68292,0.46412,1.0158598988639047
chr19,55325560,55325710,0.14053,-0.231969,4,7.3678e-05,0.0040154,0.3883,0.62026,0.8522309537398529
chr19,55344564,55344741,0.12288,-0.246519,4,0.0010749,0.0033645,0.47538,0.72189,0.9105187973125632
chr19,55433556,55433739,1.9145e-16,0.212256,26,4.5075e-14,9.2936e-20,0.40262,0.19036,15.717944629316294
chr19,56966449,56966489,0.000368,0.270845,4,5.1049e-07,2.9414e-06,0.55551,0.28466,3.4341521813264824
chr19,56966556,56966621,0.37091,0.20337,4,0.0034647,0.015489,0.57069,0.36732,0.43073145762238996
chr19,57560318,57560398,0.062649,0.20421,4,0.00059264,0.0014169,0.4378,0.23359,1.2030858567998868
chr19,58003508,58003554,0.020517,0.230503,6,2.0576e-07,0.00035268,0.65563,0.42513,1.6878861415473077
chr19,58118039,58118399,7.5577e-16,0.223877,30,4.9405e-14,4.1422000000000004e-19,0.36323,0.13936,15.12161035122959
chr19,58204245,58204338,0.0010437,0.268215,4,2.6961e-06,1.0065e-05,0.65904,0.39083,2.9814243165327485
chr19,58396170,58396343,0.33258,0.200948,4,0.0030115,0.013238,0.39645,0.1955,0.4781038710238951
chr19,58356034,58356048,0.0025909,0.242155,4,7.3074e-06,2.9345e-05,0.62617,0.38401,2.5865493489926754
chr19,58356829,58357424,7.0011e-06,0.233005,19,1.0569e-13,3.1449e-08,0.57337,0.34036,5.154833719071661
chr2,46228,46292,2.7498e-11,0.258131,11,4.7184e-14,3.3771e-14,0.33386,0.075724,10.560698892371569
chr2,1477315,1477334,2.5659e-07,0.202727,6,6.9669e-12,7.726e-10,0.89387,0.69114,6.590760273251215
chr2,2291948,2291975,0.0021859,0.301492,4,1.5438e-06,2.3946e-05,0.58255,0.28105,2.66036970992592
chr2,2665545,2665629,0.11827,-0.201691,6,2.4584e-06,0.0032077,0.70042,0.90211,0.9271254031890113
chr2,3594932,3595004,1.0695e-10,0.321865,8,4.4964e-14,1.469e-13,0.63904,0.31717,9.970819211092453
chr2,3703635,3703728,5.0729e-15,0.232276,16,4.5075e-14,3.1095e-18,0.31884,0.086567,14.294743698667466
chr2,3703833,3703952,0.00041156,0.214823,11,2.1941e-10,3.3669e-06,0.42889,0.21407,3.3855668414495477
chr2,6918549,6918579,0.089419,0.23025,4,0.00071721,0.0022177,0.49276,0.26251,1.0485701912887242
chr2,8135198,8135268,0.00074287,0.241402,6,2.7179e-07,6.7006e-06,0.6487,0.4073,3.129087179809241
chr2,8545637,8545762,0.83408,-0.209039,4,0.0013707,0.052189,0.52395,0.73298,0.07879229241705611
chr2,5691541,5691930,4.5243e-18,0.206839,21,3.8525e-14,1.6800999999999999e-21,0.25333,0.046492,17.344448605332598
chr2,5692474,5692522,7.2849e-09,0.222878,9,4.1411e-14,1.4749e-11,0.27581,0.052931,8.13757640542402
chr2,5693304,5693350,1.6882e-05,0.240465,8,2.1864e-10,8.5653e-08,0.31216,0.071693,4.772576104066337
chr2,11669593,11669640,0.0044683,0.236137,5,2.4029e-06,5.5317e-05,0.58498,0.34884,2.349857676207566
chr2,14634304,14634398,1.6925e-11,0.284982,13,4.2633e-14,1.9991e-14,0.39653,0.11155,10.771471322642817
chr2,14634927,14634977,1.8855e-11,0.217602,9,4.2966e-14,2.2693e-14,0.26656,0.048956,10.724573463258361
chr2,14635118,14635350,7.9308e-09,0.2053,9,4.885e-14,1.6233e-11,0.25699,0.051693,8.100683002081945
chr2,19361559,19361577,0.00011562,0.262944,6,3.5322e-11,7.7235e-07,0.34512,0.082179,3.9369670349609036
chr2,21043478,21043598,0.00028211,0.226909,4,2.4764e-06,2.1545e-06,0.44623,0.21932,3.5495815190631888
chr2,26242850,26242911,0.00096973,0.254757,5,6.6751e-08,9.2089e-06,0.75926,0.5045,3.013349168654132
chr2,26172307,26172353,0.19968,0.221771,4,0.00023522,0.0064949,0.59148,0.36971,0.6996654319976701
chr2,26693318,26693345,3.6959e-05,0.268136,6,6.8812e-11,2.1025e-07,0.39205,0.12391,4.432279788002721
chr2,28359881,28359967,0.0076967,-0.203696,4,2.3436e-07,0.00010615,0.62279,0.82649,2.1136954409296345
chr2,32627210,32627256,0.026694,0.256414,4,3.5101e-05,0.00048835,0.66552,0.40911,1.573586343868312
chr2,39245085,39245511,2.543e-08,-0.200633,15,3.9524e-14,5.8879e-11,0.23194,0.43257,7.594653639824291
chr2,39243787,39244287,5.8683e-10,-0.249454,23,4.3188e-14,9.3469e-13,0.32512,0.57458,9.23148769220193
chr2,38959941,38960550,3.4591000000000003e-31,0.307746,56,5.0071e-14,2.9405e-35,0.48634,0.17859,30.46103688267473
chr2,44768480,44768673,0.00012146,0.211218,12,3.4666e-11,8.2001e-07,0.44478,0.23356,3.9155667232134554
chr2,42492744,42492933,1.4763e-11,0.232227,17,4.4076e-14,1.7074e-14,0.44922,0.21699,10.830825380246257
chr2,47784296,47784594,0.19892,0.203789,4,0.00903,0.006464,0.49622,0.29243,0.7013215494398126
chr2,49974153,49974313,1.0724e-07,0.44675,8,2.8445e-12,2.9029e-10,0.63908,0.19233,6.969643194689158
chr2,62041664,62041721,7.5487e-05,-0.29752,4,7.3678e-05,4.7351e-07,0.48628,0.78379,4.122127833991808
chr2,64454981,64455024,0.031293,0.21652,4,0.00014512,0.00059342,0.49806,0.28154,1.5045527998774166
chr2,68319098,68319119,3.2359e-05,0.27272,5,1.6045e-09,1.8083e-07,0.36279,0.090067,4.490004907986601
chr2,69948599,69948627,4.0439e-06,0.34003,4,2.8331e-08,1.679e-08,0.69075,0.35072,5.39319959244433
chr2,70790589,70790601,6.727e-07,0.232391,5,4.9748e-10,2.2678e-09,0.32585,0.093464,6.172178572317198
chr2,70905759,70906235,0.38218,0.211075,4,0.0048159,0.01618,0.46043,0.24935,0.41773204390818097
chr2,70939186,70939255,0.27945,0.210088,4,0.00015562,0.010409,0.6296,0.41952,0.5536958860480762
chr2,73268936,73269155,2.1259e-18,0.247181,27,4.0856e-14,7.608999999999999e-22,0.81879,0.57161,17.672457168067478
chr2,73269170,73269609,2.1272e-28,0.353308,31,3.5527e-14,2.3793e-32,0.6825,0.32919,27.67219167567649
chr2,73269684,73269750,1.3016e-05,0.27643,10,1.5418e-12,6.3454e-08,0.60496,0.32853,4.885522460071198
chr2,74415597,74416203,6.2308e-09,0.227586,30,4.341e-14,1.2447e-11,0.54312,0.31553,8.205456188769375
chr2,74511018,74511067,0.13745,0.237911,4,8.5163e-05,0.0039025,0.51517,0.27725,0.8618552558205128
chr2,74552382,74552500,5.0429e-06,-0.211234,8,8.0228e-08,2.1581e-08,0.29113,0.50237,5.29731964375417
chr2,74556091,74556418,0.22637,-0.228064,4,0.0027663,0.0077555,0.52513,0.75319,0.6451811291522785
chr2,79512891,79512916,6.09e-11,0.346947,6,4.1855e-14,7.9698e-14,0.40178,0.054833,10.215382707367125
chr2,80303199,80303216,0.029082,0.230771,4,0.00032929,0.00054297,0.29833,0.067558,1.5363757298935972
chr2,80303638,80303662,2.9002e-06,0.251677,4,6.8697e-12,1.1555e-08,0.30288,0.051203,5.537572051790222
chr2,74516571,74516590,2.6857e-05,0.266622,6,3.144e-10,1.4654e-07,0.36318,0.09656,4.570942500833752
chr2,91748922,91749103,2.3592e-24,0.288095,21,4.9738e-14,4.011e-28,0.53045,0.24236,23.62723524045626
chr2,91589525,91589696,1.4211e-17,0.268076,22,3.9968e-14,5.6904e-21,0.50899,0.24092,16.84737536055238
chr2,91974429,91975023,2.9345e-13,0.234548,15,4.0301e-14,2.4289e-16,0.82917,0.59462,12.532465886150408
chr2,96164138,96164237,0.00056942,-0.269608,4,9.3409e-09,4.88e-06,0.18711,0.45671,3.244567282996761
chr2,98346449,98346503,1.1297e-07,0.309482,7,3.5424e-12,3.0655e-10,0.45327,0.14379,6.947036871244497
chr2,98347422,98347722,3.3562e-08,0.200484,19,4.4964e-14,8.0711e-11,0.27434,0.073854,7.4741521669409785
chr2,98822428,98822559,3.4373e-06,0.206468,21,7.2731e-13,1.399e-08,0.47475,0.26828,5.463782561939364
chr2,104755675,104755717,9.645e-08,-0.313973,6,9.2587e-08,2.5697e-10,0.37961,0.69358,7.015697768020097
chr2,104766901,104767078,0.15569,-0.207278,6,0.0017387,0.0046243,0.45862,0.6659,0.8077392813579565
chr2,110732407,110732442,0.41812,0.210158,4,0.00050455,0.018319,0.3326,0.12244,0.3786990582761866
chr2,112181682,112181961,8.4573e-15,0.20706,29,3.8969e-14,5.392e-18,0.31282,0.10576,14.072768263705326
chr2,109614435,109614457,0.0085691,0.25085,4,1.8272e-05,0.00012113,0.35347,0.10262,2.0670647889938363
chr2,113291323,113291363,0.0036118,0.202541,5,6.6623e-07,4.3097e-05,0.29409,0.091551,2.442276306337823
chr2,113198710,113199129,2.3831e-11,0.2205,21,2.8077e-07,2.8895e-14,0.33972,0.11922,10.62285773334092
chr2,117858727,117858800,2.5385e-06,0.206864,4,7.3376e-10,9.898e-09,0.90156,0.69469,5.595422832259376
chr2,117858903,117859177,3.0143e-07,0.344638,6,6.2583e-13,9.2582e-10,0.84328,0.49864,6.520813526453755
chr2,119544853,119544922,3.7539e-07,0.221126,6,2.9288e-13,1.179e-09,0.37966,0.15853,6.425517300714843
chr2,120223013,120223040,2.3194e-05,0.24397,9,4.819e-12,1.2297e-07,0.53136,0.28739,4.6346243471738475
chr2,120443152,120443177,9.355e-11,0.274919,6,4.6296e-14,1.264e-13,0.36231,0.087388,10.02895620816397
chr2,127650927,127651250,0.003441,-0.213975,15,1.2727e-05,4.072e-05,0.57567,0.78964,2.4633153273790698
chr2,130005941,130006156,3.2307e-06,0.213405,19,9.7478e-14,1.3031e-08,0.31005,0.096644,5.490703368318974
chr2,130213359,130213385,2.5968e-06,0.307261,4,1.7237e-10,1.016e-08,0.67229,0.36503,5.585561497517843
chr2,130229079,130229288,8.2632e-09,0.291399,9,4.2299e-14,1.7006e-11,0.77572,0.48432,8.08285173558372
chr2,131039943,131040001,6.858e-06,0.224793,10,6.8445e-13,3.0714e-08,0.42887,0.20408,5.163802519221075
chr2,131040268,131040456,4.5563e-11,0.203739,15,4.0412e-14,5.7792e-14,0.26191,0.058167,10.34138768844386
chr2,131460867,131460930,9.3073e-11,0.260319,12,4.6962e-14,1.2555e-13,0.36724,0.10692,10.031176287350194
chr2,131424753,131424940,0.0076505,0.219253,11,1.3548e-08,0.00010534,0.59134,0.37209,2.1163101805137097
chr2,131646737,131647404,8.1688e-14,0.230036,33,4.3965e-14,6.067e-17,0.5594,0.32936,13.087841736815838
chr2,132037681,132037708,0.046801,0.208327,4,6.367e-05,0.00098112,0.31198,0.10365,1.3297448672283958
chr2,131829535,131830255,1.9688e-08,0.22049,23,4.6074e-14,4.422e-11,0.61591,0.39542,7.7057983993052535
chr2,132258003,132258195,9.4751e-05,0.254299,10,5.3852e-12,6.1309e-07,0.41325,0.15895,4.023416197801155
chr2,133266658,133266686,4.2647e-05,0.282896,4,8.1857e-10,2.4747e-07,0.35051,0.067617,4.370111513834565
chr2,136025641,136025767,9.79e-11,0.311215,14,1.2929e-05,1.3294e-13,0.44356,0.13235,10.009217308196861
chr2,132668447,132668540,0.024564,0.244502,4,2.6894e-05,0.00044053,0.33315,0.088644,1.6097009112898695
chr2,144513542,144513739,0.00025771,-0.209098,9,7.0143e-09,1.9407e-06,0.41601,0.62511,3.5888687290604353
chr2,161428040,161428051,0.0010789,0.236528,4,3.4532e-08,1.0475e-05,0.55583,0.3193,2.967018806902632
chr2,169767800,169768883,6.3314e-17,0.276472,38,4.4298e-14,2.8611e-20,0.5054,0.22893,16.19850024811095
chr2,174328115,174328153,0.021822,0.203759,5,1.086e-05,0.00038041,0.43359,0.22983,1.6611054485616443
chr2,176100113,176100157,1.7478e-05,0.229104,8,1.5863e-10,8.9028e-08,0.33614,0.10703,4.757508264988689
chr2,176116553,176116637,1.6379e-10,0.275983,11,4.6629e-14,2.345e-13,0.42834,0.15236,9.7857126170896
chr2,176162710,176162747,0.080128,0.21684,4,6.4658e-06,0.0019307,0.37997,0.16313,1.0962156971417019
chr2,176121525,176121780,1.0955e-06,0.251761,11,1.128e-13,3.9235e-09,0.38018,0.12842,5.960387618103276
chr2,202035365,202035505,0.000298,0.229394,7,8.5104e-08,2.2986e-06,0.45605,0.22666,3.5257837359237447
chr2,202035740,202035918,0.00010437,0.209307,5,2.1207e-07,6.8572e-07,0.87289,0.66358,3.9814243165327485
chr2,207681532,207681709,1.9409e-10,0.25788,14,4.341e-14,2.8266e-13,0.41649,0.15861,9.711996839968139
chr2,207766954,207767091,6.9449e-14,0.227854,15,4.1078e-14,5.0958e-17,0.37277,0.14492,13.158334003311658
chr2,209772006,209772016,0.0020375,0.285276,4,5.8439e-07,2.2068e-05,0.40458,0.1193,2.6909023825879856
chr2,209772152,209772193,7.1621e-07,0.339368,6,5.4623e-14,2.4305e-09,0.44772,0.10835,6.144959619494879
chr2,219332639,219332656,3.8153e-05,0.260059,4,1.0746e-09,2.1824e-07,0.47834,0.21828,4.418471307454291
chr2,219219421,219219450,0.11661,0.226637,4,0.00040157,0.0031419,0.75984,0.5332,0.9332642046490711
chr2,219497077,219497119,4.4528e-06,0.29204,6,9.5646e-13,1.8798e-08,0.41974,0.1277,5.351366811010032
chr2,219497245,219497279,0.00026316,0.272849,6,1.9555e-07,1.9876e-06,0.48965,0.2168,3.579780122274852
chr2,228180666,228180744,1.927e-14,0.323955,10,4.3854e-14,1.2933e-17,0.43358,0.10963,13.715118285344547
chr2,231396525,231396609,0.36563,0.211456,4,0.00016683,0.015156,0.62919,0.41773,0.43695817754451494
chr2,232419782,232419799,0.81162,0.227137,4,0.0068031,0.050263,0.44979,0.22265,0.09064725959012333
chr2,232485503,232485570,0.0076218,0.20142,4,2.3732e-06,0.00010488,0.31036,0.10894,2.117942451527638
chr2,232522039,232522048,5.2423e-05,0.269131,4,6.5754e-10,3.1371e-07,0.84199,0.57286,4.280478129399241
chr2,233939094,233939250,2.7805e-18,0.237139,13,4.7518e-14,1.0138999999999998e-21,0.31285,0.075711,17.555877100587082
chr2,232927029,232927096,0.0033705,0.202655,4,5.9572e-06,3.9696e-05,0.36387,0.16122,2.47230566852519
chr2,232928752,232929043,6.3682e-06,0.24503,14,3.4994e-13,2.8278e-08,0.56354,0.31851,5.195983305582508
chr2,235495497,235495673,0.15457,0.204043,4,0.00024335,0.0045781,0.43959,0.23555,0.8108747930744716
chr2,236237051,236237320,8.6757e-12,0.267949,13,4.452e-14,9.6652e-15,0.32717,0.059217,11.06169547401575
chr2,236567388,236567785,1.1653e-06,0.226436,8,9.1736e-10,4.2154e-09,0.39379,0.16736,5.9335622535460075
chr2,236168211,236168239,0.00020595,0.201907,6,9.1312e-11,1.4996e-06,0.29954,0.097631,3.6862382037075636
chr2,237922881,237922999,0.08679,0.206281,4,0.0001788,0.0021351,0.57662,0.37034,1.0615303116323547
chr2,239275163,239275434,4.1776e-08,-0.238705,13,5.4933e-12,1.0289e-10,0.29119,0.52989,7.379073145521131
chr2,238847201,238847218,0.0097728,0.203154,4,7.6404e-05,0.00014219,0.33361,0.13046,2.0099809889596916
chr2,240520337,240520491,1.8936e-17,0.360901,16,4.3077e-14,7.7522e-21,0.64291,0.282,16.722711755078972
chr2,240557427,240557472,0.0018187,0.271221,4,7.6433e-07,1.9348e-05,0.53423,0.26301,2.7402389332013355
chr2,240672572,240672651,1.7636e-11,0.33193,13,4.5408e-14,2.0989e-14,0.65801,0.32608,10.753599909845715
chr2,240672665,240673106,4.5649e-07,0.208939,13,2.763e-12,1.4705e-09,0.36631,0.15737,6.340568731804135
chr2,240991610,240992086,2.5329e-05,-0.356749,7,4.5456e-09,1.3616e-07,0.4972,0.85394,4.596381956007117
chr2,241200115,241200247,9.3982e-10,-0.330674,7,8.7597e-14,1.5558e-12,0.43855,0.76922,9.026955317136842
chr2,240997425,240998105,3.9634e-08,0.248949,12,1.1047e-13,9.6909e-11,0.6478,0.39885,7.401932094956659
chr2,241509322,241509462,0.0003955,0.206608,8,4.8752e-08,3.2098e-06,0.46653,0.25992,3.402853512166305
chr2,241763692,241764014,0.0024861,-0.247154,7,9.1541e-07,2.7891e-05,0.60559,0.85274,2.6044814064366375
chr2,241812870,241813158,0.15947,-0.224472,4,0.0010424,0.0047767,0.46125,0.68572,0.7973210057722734
chr20,1945595,1945756,0.057789,-0.232301,5,0.0002463,0.0012776,0.57085,0.80315,1.2381548206441806
chr20,1947071,1947115,0.0031467,0.256824,5,6.2279e-08,3.664e-05,0.3159,0.059081,2.5021446598688217
chr20,2749679,2749707,0.086107,0.203035,4,4.1055e-06,0.0021131,0.73679,0.53375,1.0649615414871083
chr20,2805632,2805737,2.0055e-07,0.269857,11,4.0412e-14,5.8727e-10,0.71331,0.44345,6.6977773336823345
chr20,3660593,3660619,0.0048213,0.226608,6,8.972e-05,6.0431e-05,0.38085,0.15425,2.316835844187816
chr20,3779286,3779304,0.0009472,0.25517,4,2.584e-06,8.944e-06,0.70846,0.45329,3.0235583106211554
chr20,5317171,5317328,0.0073608,0.262601,4,4.8477e-06,0.00010056,0.55274,0.29014,2.1330749823059083
chr20,7803854,7803927,9.451e-05,0.256553,9,6.4238e-13,6.108e-07,0.72972,0.47316,4.024522236834126
chr20,9166331,9166387,9.7595e-05,0.278116,4,1.0535e-07,6.3424e-07,0.75739,0.47928,4.010572431595943
chr20,17226076,17226118,0.046765,0.261162,4,3.9302e-05,0.00097951,0.3789,0.11774,1.3300790613185571
chr20,17226732,17226835,9.1483e-20,0.279874,15,3.8525e-14,2.9061e-23,0.33174,0.051861,19.03865960202241
chr20,19889571,19889767,0.00059692,0.205663,8,1.3548e-07,5.1504e-06,0.29277,0.087109,3.224083869685768
chr20,20365293,20365305,0.0014713,0.273164,4,1.9999e-06,1.5095e-05,0.43701,0.16384,2.8322987650286318
chr20,21706744,21706814,7.6728e-07,0.252655,7,3.7825e-13,2.6277e-09,0.33592,0.083266,6.115046122016706
chr20,22582328,22582424,0.0079092,0.21379,4,5.9572e-06,0.00010963,0.30789,0.094103,2.1018674423122023
chr20,24949461,24949512,0.39664,-0.200457,4,0.00050455,0.017053,0.50897,0.70942,0.4016034905762538
chr20,23048044,23048083,0.0019784,0.285099,4,8.4298e-09,2.1288e-05,0.51055,0.22545,2.703685896646759
chr20,25081858,25081888,0.055553,0.210139,4,4.7383e-05,0.0012152,0.39955,0.18941,1.2552924831089713
chr20,29411301,29411341,4.8834e-07,0.248417,7,9.2659e-13,1.5917e-09,0.88233,0.63391,6.311277701135098
chr20,29763205,29763229,0.00021485,0.267104,5,3.9201e-10,1.5736e-06,0.85741,0.59031,3.667864641980078
chr20,30283574,30284375,8.4073e-05,0.202856,14,8.3192e-09,5.362e-07,0.67989,0.47703,4.075343455256801
chr20,30585319,30585345,8.3511e-05,0.409967,4,7.3376e-10,5.3187e-07,0.66912,0.25915,4.078256315837834
chr20,30899105,30899149,0.0020108,0.271919,7,2.3546e-10,2.1713e-05,0.45181,0.17989,2.6966311234439626
chr20,30899982,30900198,2.6187e-05,0.368828,6,2.253e-11,1.4206e-07,0.69447,0.32565,4.581914251787538
chr20,30488476,30489984,5.5417e-11,0.25855,25,4.674e-14,7.1656e-14,0.76343,0.50488,10.25635698845474
chr20,31568197,31568251,0.00026431,-0.246035,5,8.4987e-08,1.9985e-06,0.42689,0.67293,3.577886405303168
chr20,26208397,26208587,6.9621000000000005e-34,0.351868,29,5.7954e-14,4.5166e-38,0.47053,0.11866,33.15725974302583
chr20,26208590,26209390,5.1454e-24,0.223894,31,4.8628e-14,9.4386e-28,0.31522,0.091328,23.288580857822787
chr20,26209391,26209540,1.6594000000000002e-20,0.346573,17,4.3965e-14,4.7181e-24,0.48743,0.14086,19.780048914244684
chr20,32457036,32458059,3.6026e-16,0.240605,30,4.7296e-14,1.8778000000000001e-19,0.50564,0.26504,15.443383955317461
chr20,37520245,37520352,2.7268e-09,0.236584,9,5.0293e-14,4.9471e-12,0.84044,0.60386,8.564346714673581
chr20,37521493,37521709,1.8377e-23,0.287467,26,3.5305e-14,3.6588e-27,0.64179,0.35433,22.735725384668417
chr20,40782219,40782274,0.16167,-0.20248,4,0.00026039,0.0048701,0.53461,0.73709,0.7913705616843121
