Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Cellular_Component_2021,flotillin complex (GO:0016600),2/5,0.2627092081364153,0.7120325434318014,0,0,2.667500416875104,3.5656678961725814,CDH1;SLC6A3
GO_Cellular_Component_2021,neurofibrillary tangle (GO:0097418),2/5,0.2627092081364153,0.7120325434318014,0,0,2.667500416875104,3.5656678961725814,NEFM;NEFH
GO_Cellular_Component_2021,slit diaphragm (GO:0036057),2/5,0.2627092081364153,0.7120325434318014,0,0,2.667500416875104,3.5656678961725814,NPHS1;NPHS2
GO_Cellular_Component_2021,smooth endoplasmic reticulum membrane (GO:0030868),2/5,0.2627092081364153,0.7120325434318014,0,0,2.667500416875104,3.5656678961725814,HSD3B2;FTCD
GO_Cellular_Component_2021,ciliary membrane (GO:0060170),8/31,0.2698531407912491,0.7263855091161707,0,0,1.3920885248758386,1.8234652849482016,EVC2;EVC;HHIP;PTCH1;DRD2;SHANK2;DRD5;CNGB1
GO_Cellular_Component_2021,calcium channel complex (GO:0034704),11/45,0.2793538943803173,0.7468440849759505,0,0,1.2949287009865365,1.651391315780961,RYR1;RYR2;CACNG8;TRPC4;CACNA2D1;CACNA2D3;PKD1L1;PKD2L1;AKAP6;CACNA1C;CACNA1G
GO_Cellular_Component_2021,myofibril (GO:0030016),7/27,0.2865169594428019,0.7608186828447375,0,0,1.400701227147508,1.7508170732098849,DES;ARHGEF25;MYL1;MYL2;LMOD1;TNNI3;MYH6
GO_Cellular_Component_2021,intermediate filament (GO:0005882),12/50,0.289144908798899,0.7626439540803176,0,0,1.2639497439687484,1.568343350681057,DSP;SYNM;BFSP2;KRT18;KRT3;KRT16;KRT13;KRT7;UPP2;EVPLL;KRT5;PRPH
GO_Cellular_Component_2021,non-motile cilium (GO:0097730),8/32,0.3016601801011106,0.7802468690964022,0,0,1.334001336005344,1.5987394060372018,C1ORF115;CFAP69;C4ORF47;PKD1L1;PKD2L1;DRD2;MCHR1;DRD5
GO_Cellular_Component_2021,acetylcholine-gated channel complex (GO:0005892),4/14,0.3017748704902115,0.7802468690964022,0,0,1.6006006006006006,1.917637966453116,CHRNA1;CHRNB4;CHRNA2;CHRNA4
GO_Cellular_Component_2021,platelet dense granule lumen (GO:0031089),4/14,0.3017748704902115,0.7802468690964022,0,0,1.6006006006006006,1.917637966453116,CLEC3B;RARRES2;SPP2;TIMP3
GO_Cellular_Component_2021,apical dendrite (GO:0097440),3/10,0.3221846105894779,0.827572235043561,0,0,1.7148218306587084,1.942259632503661,MYO1D;MAP2;SLC1A1
GO_Cellular_Component_2021,asymmetric synapse (GO:0032279),29/133,0.3332920874706181,0.8505440933503436,0,0,1.1162272630416674,1.2264391159392751,NLGN1;CTNND2;SLC1A1;CACNA1C;PPP1R9A;INSYN2A;SLC8A2;ADD2;RNF112;CACNG8;CDH2;NETO1;SYNDIG1;TMEM108;SH2D5;LZTS3;CACNG5;MPP2;NTRK2;HOMER1;IQSEC3;MX1;SHISA8;GRIN1;SLC8A3;ARHGAP32;ADGRB1;SHANK2;SHANK1
GO_Cellular_Component_2021,postsynaptic density (GO:0014069),30/138,0.3360960900383427,0.8518444606085825,0,0,1.1119507416736636,1.2124245843246273,NLGN1;CTNND2;CACNA1C;PPP1R9A;INSYN2A;SLC8A2;ADD2;RNF112;GRM5;CACNG8;CDH2;NETO1;SYNDIG1;TMEM108;SH2D5;CACNG4;LZTS3;CACNG5;MPP2;NTRK2;HOMER1;IQSEC3;MX1;SHISA8;GRIN1;SLC8A3;ARHGAP32;ADGRB1;SHANK2;SHANK1
GO_Cellular_Component_2021,alveolar lamellar body (GO:0097208),2/6,0.3446393619256097,0.8518444606085825,0,0,2.0005002501250626,2.1310463676930933,SFTPB;SFTPC
GO_Cellular_Component_2021,chromocenter (GO:0010369),2/6,0.3446393619256097,0.8518444606085825,0,0,2.0005002501250626,2.1310463676930933,MBD5;SOX30
GO_Cellular_Component_2021,cortical granule (GO:0060473),2/6,0.3446393619256097,0.8518444606085825,0,0,2.0005002501250626,2.1310463676930933,PADI6;NLRP5
GO_Cellular_Component_2021,nuclear envelope lumen (GO:0005641),2/6,0.3446393619256097,0.8518444606085825,0,0,2.0005002501250626,2.1310463676930933,APP;ALOX5
GO_Cellular_Component_2021,microvillus (GO:0005902),13/57,0.3471583970926104,0.8527078128587243,0,0,1.1824110176254643,1.250960264621064,GRXCR2;SPEF1;CBLIF;ITGB3;MYO7B;PDGFA;MYO7A;ESPN;MYO1D;VIL1;MYO1B;EZR;ATP6V1B1
GO_Cellular_Component_2021,keratin filament (GO:0045095),4/15,0.351818215112341,0.8534849292540125,0,0,1.455000455000455,1.5199526517946709,KRT18;KRT3;KRT13;KRT5
GO_Cellular_Component_2021,trans-Golgi network transport vesicle (GO:0030140),4/15,0.351818215112341,0.8534849292540125,0,0,1.455000455000455,1.5199526517946709,RASSF9;STEAP2;IGF2R;RAB8B
GO_Cellular_Component_2021,motile cilium (GO:0031514),15/68,0.3817017603001121,0.920299336183706,0,0,1.132572619019436,1.0907984792669327,ROPN1B;DRC7;DNAH2;SPEF1;INTU;DNAH5;CFAP91;CFAP206;DNALI1;CABYR;ZBBX;NPHP1;OXCT2;SAXO1;ROPN1
GO_Cellular_Component_2021,vacuolar lumen (GO:0005775),34/161,0.3915683663271884,0.9383315119913724,0,0,1.0714736679095145,1.0046085167020466,SERPINB13;SDC2;NCAN;SDC3;IFI30;ORM2;SGSH;ACAN;NEU4;TTR;GPC1;GPC2;GPC5;CTSF;GPC4;APOB;PRSS2;GPC6;ELANE;SERPINB3;CBLIF;LUM;BGN;DEFA3;RNASE3;DEFA1;RNASE2;DCN;HRNR;VCAN;BPI;FMOD;FRK;S100A7
GO_Cellular_Component_2021,secondary lysosome (GO:0005767),4/16,0.4018646911752425,0.9571686280719413,0,0,1.333667000333667,1.2158239656471876,MAP1LC3A;NCF1;ADAM8;PLA2G5
GO_Cellular_Component_2021,intermediate filament cytoskeleton (GO:0045111),18/84,0.4139602747361155,0.9728387372476488,0,0,1.0913200310488105,0.9625281862435962,DSP;SYNM;DTNA;KRT3;KRT13;KRT7;EVPLL;KRT5;SLC1A6;HOXA13;ADCY5;BFSP2;DES;KRT18;KRT16;NEFM;S100A8;PRPH
GO_Cellular_Component_2021,platelet dense granule (GO:0042827),5/21,0.4139905130299453,0.9728387372476488,0,0,1.2503128911138923,1.1026662185046103,SELP;CLEC3B;RARRES2;SPP2;TIMP3
GO_Cellular_Component_2021,cytoplasmic vesicle membrane (GO:0030659),78/380,0.418327802095679,0.9728387372476488,0,0,1.0337711196139283,0.9009211292009222,RYR1;RYR2;MOXD1;TRIM72;SIGLEC9;FRMPD3;EQTN;DYSF;SLC2A4;ANTXR1;ABCA13;LAMP5;GJA1;FCGR3B;IYD;ADGRE3;MRC1;CA4;TMEM108;FAM170B;WLS;CD177;TICAM2;MME;WNT5B;WNT5A;VPS37D;ACE2;DCSTAMP;CLEC4C;RAB31;TLR7;ATP6V0D2;ABCG4;CFTR;HLA-DQB1;CNGB1;SERPINB10;TRARG1;OCA2;CAMK2D;LRP1;REP15;TYRP1;FPR1;ITPR3;ABHD17C;EGFR;WNT6;CACNG8;CXCR1;SH3BP5;ATP6V0A4;CD14;APOB;SLC15A3;HLA-DQA2;AP1M2;GRIA3;WNT3;CACNG4;NTRK1;CD163;WNT3A;NOS3;PTCH1;CAV1;ABCA4;TMEM190;WNT7A;IGF2R;SGSM1;MARCO;TF;MYO1B;CLCN4;NSG2;SPIRE1
GO_Cellular_Component_2021,endosome lumen (GO:0031904),6/26,0.4225124026037309,0.9728387372476488,0,0,1.200300450676014,1.0341026220258238,APP;CSH1;IL12B;PRL;APOB;PDLIM4
GO_Cellular_Component_2021,Golgi cisterna membrane (GO:0032580),6/26,0.4225124026037309,0.9728387372476488,0,0,1.200300450676014,1.0341026220258238,GOLGA8S;GOLGA6C;GOLGA6B;NSG2;GOLGA6D;GOLGA8M
GO_Cellular_Component_2021,activin receptor complex (GO:0048179),2/7,0.4232962444512669,0.9728387372476488,0,0,1.6003001500750376,1.3757508396270928,ACVR1C;AMHR2
GO_Cellular_Component_2021,cytoskeleton (GO:0005856),122/600,0.4344984736520851,0.9862314092449536,0,0,1.0215786509459002,0.8515500088869145,FHOD3;FAM107A;IFIT5;SLC4A1;HOXA13;CDH1;TEKT1;TEKT4;MYOZ1;MYOZ2;ACTN2;KRT1;MYO7B;MTUS1;KRT77;MYO7A;ANK3;EML1;ANK1;FRMD3;ARC;FRMD6;MYL2;MAP7D2;PPP1R42;TNIK;EZR;S100A9;S100A8;KANK3;NOTCH3;EPB42;KLHL14;ACTL7B;SLC1A6;KALRN;CNN3;SPTA1;CNN1;NUAK1;SCIN;CALD1;ARSJ;EPB41L3;S100A12;HOXC8;MARK1;DTNA;TEX35;DCDC2;PARVA;H1-0;ALOX15B;SELE;PTK2;VIL1;ARHGAP32;LAD1;SNAP25;SYNM;FLT1;EDA;ONECUT2;ODF3L2;LMOD1;SEPTIN12;ODF3L1;LDB3;PPP1R9A;ARHGAP6;RND3;SEPTIN10;GYS2;EPB41L4B;EPB41L4A;PCLO;NEFM;PLEKHN1;NEFH;TRPC4;DENND2A;SHROOM2;PAWR;SHROOM3;SPTB;TUBB2B;CTTN;CDC42EP4;HAP1;SAXO1;NOD2;BARX2;ADCY5;JAKMIP2;ADD2;ABLIM2;ABLIM3;CNR1;RGS22;RHBG;GBP1;PDLIM4;DNAI1;MPZL2;MPP2;SVIL;DMTN;GSN;SPAG6;MX1;KRT13;SORBS2;SEPTIN4;KLHL4;CDC42BPA;MYO1D;MARCKS;MYO1B;DES;USH1G;KRT16;TTLL8
GO_Cellular_Component_2021,chitosome (GO:0045009),3/12,0.4416710636822184,0.9862314092449536,0,0,1.333583520974064,1.089790949169975,OCA2;DCT;TYRP1
GO_Cellular_Component_2021,clathrin vesicle coat (GO:0030125),3/12,0.4416710636822184,0.9862314092449536,0,0,1.333583520974064,1.089790949169975,EPN3;ENTHD1;NCALD
GO_Cellular_Component_2021,melanosome membrane (GO:0033162),3/12,0.4416710636822184,0.9862314092449536,0,0,1.333583520974064,1.089790949169975,OCA2;DCT;TYRP1
GO_Cellular_Component_2021,pigment granule membrane (GO:0090741),3/12,0.4416710636822184,0.9862314092449536,0,0,1.333583520974064,1.089790949169975,OCA2;DCT;TYRP1
GO_Cellular_Component_2021,desmosome (GO:0030057),4/17,0.4511436869785243,0.9960644324862926,0,0,1.231000231000231,0.9798385076563708,CDSN;DSG2;DSC2;DSC3
GO_Cellular_Component_2021,platelet alpha granule membrane (GO:0031092),4/17,0.4511436869785243,0.9960644324862926,0,0,1.231000231000231,0.9798385076563708,SELP;ITGB3;PCDH7;LY6G6F
GO_Cellular_Component_2021,9+0 non-motile cilium (GO:0097731),2/8,0.4967120854602152,0.9999961762826268,0,0,1.3335000833750208,0.9331096500041108,C1ORF115;C4ORF47
GO_Cellular_Component_2021,neuron to neuron synapse (GO:0098984),2/8,0.4967120854602152,0.9999961762826268,0,0,1.3335000833750208,0.9331096500041108,SLC1A1;ATP1B2
GO_Cellular_Component_2021,spherical high-density lipoprotein particle (GO:0034366),2/8,0.4967120854602152,0.9999961762826268,0,0,1.3335000833750208,0.9331096500041108,APOC2;PON1
GO_Cellular_Component_2021,melanosome (GO:0042470),6/28,0.4995190161833248,0.9999961762826268,0,0,1.091045659398188,0.7573052784257064,OCA2;DCT;ITGB3;TYRP1;RAB17;SYTL2
GO_Cellular_Component_2021,polymeric cytoskeletal fiber (GO:0099513),51/256,0.537775867325146,0.9999961762826268,0,0,0.9950589528685868,0.6172484113178993,SYNM;SPEF1;WIPF3;LMOD1;EVPLL;KIF17;ARHGAP6;KIF19;POF1B;KIF5C;KIF5A;PLS3;KIF1A;DSP;TRIM63;ACTN3;ACTN2;KRT3;KRT7;PAWR;COBL;KRT5;TUBA4B;MID2;TUBB2B;TUBB2A;CTTN;EZR;SPTBN4;TUBAL3;TUBA3C;DCDC2C;MAP6;TPPP;FSD1;MISP;PRPH;DMTN;TUBB8B;DCDC2;TUBB4A;TPPP3;BFSP2;MYO1B;TPPP2;KRT18;ACTC1;KRT16;KIF26A;GJB6;FGF13
GO_Cellular_Component_2021,phagocytic vesicle (GO:0045335),20/100,0.5400356910500981,0.9999961762826268,0,0,1.0,0.616120047070746,NCF1;ITGB5;ANXA3;SLC11A1;RAB39A;PLA2G5;NOD2;HLA-G;SCIMP;MPEG1;SYT7;RAB31;DMBT1;ADAM8;ATP6V0A4;TLR7;CLEC4E;ATP6V0D2;RAB8B;LTF
GO_Cellular_Component_2021,pigment granule (GO:0048770),5/24,0.5401949250659229,0.9999961762826268,0,0,1.0526974507608196,0.6482776520662442,DCT;ITGB3;TYRP1;RAB17;SYTL2
GO_Cellular_Component_2021,clathrin-coated vesicle (GO:0030136),16/80,0.5447010043136447,0.9999961762826268,0,0,1.0,0.6075182508019469,SFTPB;VWF;SFTPA2;SFTPC;SFTPD;STON1;SLC2A4;SNAP91;IGF2R;EPN3;MALL;CTLA4;SFTPA1;STEAP2;AP1M2;RAB8B
GO_Cellular_Component_2021,glial cell projection (GO:0097386),3/14,0.5520042575019141,0.9999961762826268,0,0,1.0909773239020175,0.6482582020505447,GRM3;SLC1A1;ATP1B2
GO_Cellular_Component_2021,septin cytoskeleton (GO:0032156),3/14,0.5520042575019141,0.9999961762826268,0,0,1.0909773239020175,0.6482582020505447,SEPTIN12;SEPTIN4;SEPTIN10
GO_Cellular_Component_2021,septin ring (GO:0005940),3/14,0.5520042575019141,0.9999961762826268,0,0,1.0909773239020175,0.6482582020505447,SEPTIN12;SEPTIN4;SEPTIN10
GO_Cellular_Component_2021,multivesicular body membrane (GO:0032585),2/9,0.5638368126639409,0.9999961762826268,0,0,1.1429286071607232,0.6548871296166072,LAPTM4B;NSG2
GO_Cellular_Component_2021,platelet dense tubular network membrane (GO:0031095),2/9,0.5638368126639409,0.9999961762826268,0,0,1.1429286071607232,0.6548871296166072,DMTN;ITPR3
GO_Cellular_Component_2021,early endosome (GO:0005769),52/266,0.597998309123121,0.9999961762826268,0,0,0.9715933301139108,0.4995615703376173,APP;ZFYVE9;DYSF;PCSK9;LAMP5;LAPTM4B;LIPG;DNER;KDR;TMEM108;SH3GL2;WLS;MME;PLA2G4E;DKK1;HLA-G;RAB31;TBC1D3;KCNQ1;PLPP2;ATP6V0D2;STEAP2;CFTR;LTF;PARM1;LRP1;CXCR4;SLC5A1;SLC30A10;SNX31;TMEM163;EGFR;LRP6;SYNDIG1;APOE;APOB;PDLIM4;ATP9A;NTRK1;NTRK2;WNT3A;CAV1;IGF2R;TF;MYO1B;CLCN4;NSG2;APOC2;CD207;SIGLEC1;RAB17;NOX1
GO_Cellular_Component_2021,"condensed chromosome, centromeric region (GO:0000779)",2/10,0.6242498146390799,0.9999961762826268,0,0,1.0,0.4712046467560912,SYCP2L;MEIKIN
GO_Cellular_Component_2021,ISWI-type complex (GO:0031010),2/10,0.6242498146390799,0.9999961762826268,0,0,1.0,0.4712046467560912,CECR2;SMARCA1
GO_Cellular_Component_2021,autophagosome membrane (GO:0000421),4/22,0.6680837830597884,0.9999961762826268,0,0,0.8887776665554443,0.358481085678949,MAP1LC3A;MAP1LC3C;RUBCNL;PRKD1
GO_Cellular_Component_2021,tertiary granule (GO:0070820),31/164,0.6682614249109541,0.9999961762826268,0,0,0.9318022948527782,0.3755869809222079,SERPINB10;SNAP25;ORM1;FRMPD3;TNFAIP6;CRISP3;FPR1;HBB;CXCL1;CFP;ADGRE3;PRSS3;CAMP;CD177;DSP;CHRNB4;SLC11A1;PRG3;PPBP;LILRB2;OLFM4;MMP8;CLEC4C;PTPRB;CLEC4D;TARM1;ADAM8;PTX3;CEACAM8;FOLR3;LTF
GO_Cellular_Component_2021,heterotrimeric G-protein complex (GO:0005834),6/33,0.6711488590212616,0.9999961762826268,0,0,0.8887219718466589,0.354390612848306,GNG2;GNG8;GNB3;GNAT1;GNG12;GNG11
GO_Cellular_Component_2021,Barr body (GO:0001740),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,MACROH2A2
GO_Cellular_Component_2021,chromaffin granule (GO:0042583),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,CHGA
GO_Cellular_Component_2021,clathrin-sculpted monoamine transport vesicle (GO:0070081),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,SYT1
GO_Cellular_Component_2021,clathrin-sculpted monoamine transport vesicle membrane (GO:0070083),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,SYT1
GO_Cellular_Component_2021,cyclin A2-CDK2 complex (GO:0097124),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,CCNO
GO_Cellular_Component_2021,cytoplasmic side of lysosomal membrane (GO:0098574),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,EEF1A2
GO_Cellular_Component_2021,deuterosome (GO:0098536),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,DEUP1
GO_Cellular_Component_2021,early endosome lumen (GO:0031905),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,PDLIM4
GO_Cellular_Component_2021,external side of apical plasma membrane (GO:0098591),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,ABCG2
GO_Cellular_Component_2021,Lewy body (GO:0097413),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,PRKN
GO_Cellular_Component_2021,meiotic spindle (GO:0072687),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,SHCBP1L
GO_Cellular_Component_2021,MPP7-DLG1-LIN7 complex (GO:0097025),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,LIN7A
GO_Cellular_Component_2021,NURF complex (GO:0016589),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,SMARCA1
GO_Cellular_Component_2021,phagocytic vesicle lumen (GO:0097013),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,LTF
GO_Cellular_Component_2021,ribose phosphate diphosphokinase complex (GO:0002189),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,PRPS1L1
GO_Cellular_Component_2021,sarcoglycan complex (GO:0016012),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,SGCA
GO_Cellular_Component_2021,sorting endosome (GO:0097443),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,KDR
GO_Cellular_Component_2021,spermatoproteasome complex (GO:1990111),1/5,0.6723602599124334,0.9999961762826268,0,0,1.0,0.3969609810496534,PSMA8
GO_Cellular_Component_2021,dendrite cytoplasm (GO:0032839),2/11,0.67795025153712,0.9999961762826268,0,0,0.8888333055416597,0.345472946053235,MAP2;GRIK3
GO_Cellular_Component_2021,platelet dense tubular network (GO:0031094),2/11,0.67795025153712,0.9999961762826268,0,0,0.8888333055416597,0.345472946053235,DMTN;ITPR3
GO_Cellular_Component_2021,primary lysosome (GO:0005766),2/11,0.67795025153712,0.9999961762826268,0,0,0.8888333055416597,0.345472946053235,DEFA4;OLFM4
GO_Cellular_Component_2021,cytoplasmic side of plasma membrane (GO:0009898),10/55,0.6844008488541685,0.9999961762826268,0,0,0.8886104149262044,0.3369712854054404,SPTA1;CDH1;NPHS2;CHMP4C;PGM5;EZR;SPTB;ANK1;GEM;PTPN3
GO_Cellular_Component_2021,lipid droplet (GO:0005811),14/77,0.6989896385875832,0.9999961762826268,0,0,0.8884986341082678,0.3181885622538585,EDA;DGAT2;CAV1;ALOX15;CIDEA;G0S2;GIMAP7;DHRS3;CLDN11;ALDH3B2;FABP4;RBP1;PNPLA5;CES1
GO_Cellular_Component_2021,phagocytic vesicle membrane (GO:0030670),8/45,0.7027995302900686,0.9999961762826268,0,0,0.8645940529708065,0.304928135367844,RAB31;DMBT1;ANXA3;SLC11A1;ATP6V0A4;CLEC4E;HLA-G;ATP6V0D2
GO_Cellular_Component_2021,filopodium membrane (GO:0031527),2/12,0.7252060346771486,0.9999961762826268,0,0,0.7998999499749875,0.2570074369703178,ITGB3;ANTXR1
GO_Cellular_Component_2021,integral component of nuclear inner membrane (GO:0005639),2/12,0.7252060346771486,0.9999961762826268,0,0,0.7998999499749875,0.2570074369703178,MAJIN;P2RX6
GO_Cellular_Component_2021,intrinsic component of nuclear inner membrane (GO:0031229),2/12,0.7252060346771486,0.9999961762826268,0,0,0.7998999499749875,0.2570074369703178,MAJIN;P2RX6
GO_Cellular_Component_2021,neuron projection cytoplasm (GO:0120111),2/12,0.7252060346771486,0.9999961762826268,0,0,0.7998999499749875,0.2570074369703178,MAP2;GRIK3
GO_Cellular_Component_2021,Set1C/COMPASS complex (GO:0048188),2/12,0.7252060346771486,0.9999961762826268,0,0,0.7998999499749875,0.2570074369703178,DYDC2;DYDC1
GO_Cellular_Component_2021,cis-Golgi network (GO:0005801),10/57,0.7287593528948062,0.9999961762826268,0,0,0.8506905561776782,0.269168451212123,GOLGA8S;RAB30;GOLGA6C;GOLGA6B;GOLGA6D;COPZ2;MAP6;GOLGA8M;HLA-G;RETREG1
GO_Cellular_Component_2021,Golgi-associated vesicle membrane (GO:0030660),4/24,0.736293131641379,0.9999961762826268,0,0,0.7997997997997998,0.2448402836069185,GJA1;RASSF9;CFTR;CNGB1
GO_Cellular_Component_2021,"asymmetric, glutamatergic, excitatory synapse (GO:0098985)",1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,NLGN1
GO_Cellular_Component_2021,ATP-binding cassette (ABC) transporter complex (GO:0043190),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,ABCG5
GO_Cellular_Component_2021,box C/D RNP complex (GO:0031428),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,FBLL1
GO_Cellular_Component_2021,collagen type IV trimer (GO:0005587),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,COL4A3
GO_Cellular_Component_2021,Cul5-RING ubiquitin ligase complex (GO:0031466),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,ASB4
GO_Cellular_Component_2021,dystroglycan complex (GO:0016011),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,SGCA
GO_Cellular_Component_2021,membrane attack complex (GO:0005579),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,C9
GO_Cellular_Component_2021,nuclear stress granule (GO:0097165),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,RBFOX1
GO_Cellular_Component_2021,"phosphatidylinositol 3-kinase complex, class III (GO:0035032)",1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,BECN2
GO_Cellular_Component_2021,platelet dense granule membrane (GO:0031088),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,SELP
GO_Cellular_Component_2021,symmetric synapse (GO:0032280),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,NLGN2
GO_Cellular_Component_2021,zymogen granule (GO:0042588),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,DMBT1
GO_Cellular_Component_2021,zymogen granule membrane (GO:0042589),1/6,0.7379043576333008,0.9999961762826268,0,0,0.7999499874968742,0.2431376467331224,DMBT1
GO_Cellular_Component_2021,secretory granule lumen (GO:0034774),59/316,0.7448943105155058,0.9999961762826268,0,0,0.917064641200904,0.2700873997491484,APP;ORM1;SERPINA1;CRISP3;SERPINE1;CXCL1;EPX;ORM2;HK3;ISLR;TIMP3;PRSS2;CAMP;SERPINB3;FGB;VWF;ACTN2;AHSG;FGG;RNASE3;RNASE2;OLFM4;MMP8;F5;SLPI;CHI3L1;BPI;S100A9;S100A8;S100A7;LTF;CFD;PDGFA;CFP;CLEC3B;TTR;ALOX5;S100A12;SPP2;LEFTY2;ELANE;GSN;RARRES2;DEFA4;HSPA6;IGF2;DEFA3;VEGFD;PRG3;PPBP;IGF1;DEFA1;HRNR;POMC;TF;PTX3;FOLR3;FRK;PF4
GO_Cellular_Component_2021,Golgi-associated vesicle (GO:0005798),8/47,0.7497306584886853,0.9999961762826268,0,0,0.8201531267663532,0.2362379391791909,APP;GJA1;MAP6;STEAP2;IGF2R;CFTR;RAB8B;CNGB1
GO_Cellular_Component_2021,specific granule (GO:0042581),29/160,0.7530698870158089,0.9999961762826268,0,0,0.8846599679739178,0.2508871288360941,SNAP25;ORM1;MS4A3;CRISP3;CXCL1;CFP;ORM2;ELANE;CAMP;CD177;CHRNB4;ANXA3;DEFA4;PRG3;OLFM4;MMP8;CEACAM3;PTPRB;CLEC4D;SLPI;TARM1;CHI3L1;ADAM8;BPI;PTX3;CEACAM8;FOLR3;FRK;LTF
GO_Cellular_Component_2021,podosome (GO:0002102),2/13,0.7664464029131084,0.9999961762826268,0,0,0.7271362954204375,0.1934113522840596,GSN;ADAM8
GO_Cellular_Component_2021,intrinsic component of Golgi membrane (GO:0031228),10/60,0.7871691031661304,0.9999961762826268,0,0,0.7994987468671679,0.1913297904514232,SYT4;MAN1C1;SGMS2;GFY;A4GALT;LARGE1;CHST4;STEAP2;CHST5;MYMK
GO_Cellular_Component_2021,astral microtubule (GO:0000235),1/7,0.7903389609415773,0.9999961762826268,0,0,0.6665833124947904,0.1568426280233439,MAP9
GO_Cellular_Component_2021,cis-Golgi network membrane (GO:0033106),1/7,0.7903389609415773,0.9999961762826268,0,0,0.6665833124947904,0.1568426280233439,HLA-G
GO_Cellular_Component_2021,hemidesmosome (GO:0030056),1/7,0.7903389609415773,0.9999961762826268,0,0,0.6665833124947904,0.1568426280233439,COL17A1
GO_Cellular_Component_2021,X chromosome (GO:0000805),1/7,0.7903389609415773,0.9999961762826268,0,0,0.6665833124947904,0.1568426280233439,MACROH2A2
GO_Cellular_Component_2021,microbody lumen (GO:0031907),8/49,0.7912000842250272,0.9999961762826268,0,0,0.7800479006794075,0.1826906444821852,ACOXL;DAO;EPHX2;HAO1;ACOT6;AGXT;CRYM;HAO2
GO_Cellular_Component_2021,peroxisomal matrix (GO:0005782),8/49,0.7912000842250272,0.9999961762826268,0,0,0.7800479006794075,0.1826906444821852,ACOXL;DAO;EPHX2;HAO1;ACOT6;AGXT;CRYM;HAO2
GO_Cellular_Component_2021,synaptic membrane (GO:0097060),4/26,0.7933352559857123,0.9999961762826268,0,0,0.726999726999727,0.1683072542231184,RIMS4;FLRT3;SHISA8;GRIN1
GO_Cellular_Component_2021,nBAF complex (GO:0071565),2/14,0.8021867029899687,0.9999961762826268,0,0,0.6664999166249792,0.1469058469480647,ACTL6B;DPF3
GO_Cellular_Component_2021,tertiary granule membrane (GO:0070821),12/73,0.8170162425875922,0.9999961762826268,0,0,0.7862439778351448,0.1588970016101789,SNAP25;CHRNB4;CLEC4C;PTPRB;CLEC4D;FRMPD3;SLC11A1;TARM1;ADAM8;CEACAM8;LILRB2;CD177
GO_Cellular_Component_2021,dendritic spine membrane (GO:0032591),1/8,0.8322855751608251,0.9999961762826268,0,0,0.5713214017790161,0.1048829873627614,SHISA8
GO_Cellular_Component_2021,inhibitory synapse (GO:0060077),1/8,0.8322855751608251,0.9999961762826268,0,0,0.5713214017790161,0.1048829873627614,NLGN2
GO_Cellular_Component_2021,NMDA selective glutamate receptor complex (GO:0017146),1/8,0.8322855751608251,0.9999961762826268,0,0,0.5713214017790161,0.1048829873627614,GRIN1
